x,y,z,vx,vy,vz,svx,svy,svz,ox,oy,oz
0.179187,-0.000905376,-0.00198417,0.00760803,-0.0292072,0.162791,-0.145934,0.0267947,2.50992,-0.115357,0.316656,5968.43
0.179258,-0.00121754,-4.43423e-05,0.00665977,-0.0290597,0.18058,-0.146292,0.0283555,2.50022,-0.116698,0.31262,5958.11
0.17945,-0.00156279,0.00227038,0.0195877,-0.0353534,0.237028,-0.147248,0.0300817,2.48865,-0.137172,0.350212,5916.96
0.179728,-0.00183019,0.00505571,0.0285355,-0.0273823,0.285218,-0.148641,0.0314188,2.47472,-0.117018,0.371399,5887.02
0.180023,-0.0021862,0.00801666,0.0302124,-0.0364551,0.303202,-0.150117,0.0331988,2.45992,-0.148215,0.375015,5875.69
0.180374,-0.00249979,0.0114227,0.0326136,-0.0291924,0.317071,-0.151868,0.0347668,2.44289,-0.128881,0.384822,5861.15
0.180729,-0.00284388,0.0151312,0.0364258,-0.0352349,0.37975,-0.153647,0.0364872,2.42434,-0.152599,0.400627,5811.68
0.181088,-0.00321105,0.0191397,0.036734,-0.0375981,0.410466,-0.15544,0.0383231,2.4043,-0.160063,0.404656,5791.55
0.181497,-0.00353253,0.0235036,0.0418213,-0.0329191,0.446865,-0.157483,0.0399304,2.38248,-0.150801,0.424271,5761.29
0.181967,-0.00386859,0.0280798,0.0481964,-0.0344126,0.468601,-0.159836,0.0416107,2.3596,-0.161183,0.444893,5741.39
0.182387,-0.00422847,0.0329223,0.0390542,-0.0335016,0.4508,-0.161934,0.0434101,2.33539,-0.161755,0.422186,5744.82
0.182924,-0.00447753,0.0380718,0.0550201,-0.0255036,0.527308,-0.16462,0.0446554,2.30964,-0.145469,0.479716,5677.52
0.183513,-0.00473248,0.0434318,0.0602966,-0.0261069,0.548856,-0.167564,0.0459302,2.28284,-0.154331,0.493093,5662.56
0.184126,-0.00502038,0.0490508,0.062825,-0.0294816,0.575386,-0.170632,0.0473697,2.25475,-0.166933,0.506199,5634.28
0.184873,-0.00521538,0.0548428,0.069519,-0.0181521,0.539191,-0.174366,0.0483447,2.22579,-0.137082,0.529226,5648.34
0.185717,-0.00539546,0.0608547,0.0863907,-0.0184401,0.61561,-0.178584,0.0492451,2.19573,-0.147016,0.587754,5576.13
0.186646,-0.00562043,0.0670616,0.0951736,-0.0230379,0.635588,-0.183231,0.05037,2.16469,-0.162236,0.614529,5560.1
0.187565,-0.00585374,0.07341,0.0940918,-0.0238908,0.650084,-0.187826,0.0515365,2.13295,-0.165329,0.619432,5537.87
0.188628,-0.00609087,0.0798825,0.0989852,-0.0220747,0.602525,-0.193142,0.0527222,2.10059,-0.162081,0.642668,5555.72
0.189689,-0.00636553,0.0865867,0.108591,-0.0281252,0.686514,-0.198444,0.0540955,2.06707,-0.185098,0.688,5474.89
0.190851,-0.00662045,0.0933528,0.118964,-0.0261037,0.692847,-0.204253,0.0553701,2.03324,-0.179323,0.725231,5467.99
0.192014,-0.0069857,0.100246,0.119115,-0.0374016,0.705829,-0.210069,0.0571963,1.99877,-0.216659,0.736297,5443.12
0.1933,-0.00740576,0.107336,0.119741,-0.0391031,0.660063,-0.216501,0.0592966,1.96332,-0.219278,0.750173,5457.96
0.194567,-0.00784012,0.114487,0.129749,-0.0444789,0.732195,-0.222836,0.0614684,1.92757,-0.241405,0.802439,5384.34
0.19593,-0.00830404,0.121773,0.13951,-0.0475054,0.74614,-0.229648,0.063788,1.89113,-0.252905,0.842084,5368.98
0.197301,-0.00884374,0.129228,0.140382,-0.0552653,0.763432,-0.236503,0.0664865,1.85386,-0.280631,0.859113,5341.07
0.198694,-0.00941207,0.136765,0.129721,-0.0529065,0.701566,-0.24347,0.0693282,1.81618,-0.274949,0.84084,5366.13
0.200096,-0.0100152,0.144422,0.143604,-0.0617562,0.784131,-0.250482,0.0723436,1.77789,-0.31277,0.915439,5281.73
0.201533,-0.0106033,0.152123,0.147125,-0.0602275,0.78857,-0.257666,0.0752844,1.73938,-0.310696,0.935716,5273.5
0.202988,-0.0112191,0.159927,0.148923,-0.0630537,0.799115,-0.264938,0.0783632,1.70036,-0.328316,0.960289,5247.69
0.204423,-0.0119063,0.167866,0.133646,-0.0639701,0.739066,-0.272116,0.0817991,1.66067,-0.33585,0.928786,5269.37
0.206015,-0.0125055,0.175841,0.163014,-0.0613573,0.816623,-0.280075,0.0847951,1.62079,-0.340048,1.05533,5187.92
0.207586,-0.0131461,0.183952,0.16087,-0.0655988,0.830608,-0.28793,0.0879981,1.58024,-0.362509,1.05417,5171.32
0.209115,-0.0137955,0.192153,0.15652,-0.0664982,0.839687,-0.295573,0.0912451,1.53924,-0.372069,1.06555,5147.08
0.210752,-0.0144378,0.200404,0.167622,-0.0657805,0.844995,-0.303758,0.094457,1.49798,-0.37867,1.12479,5124.53
0.212296,-0.0151629,0.208716,0.143797,-0.0674929,0.773739,-0.311481,0.0980821,1.45642,-0.390507,1.06202,5151.75
0.213838,-0.015844,0.217094,0.157875,-0.0697524,0.85786,-0.31919,0.101488,1.41453,-0.411351,1.15362,5063.07
0.215418,-0.0165172,0.22556,0.161786,-0.0689266,0.866985,-0.32709,0.104854,1.3722,-0.416699,1.17906,5050.01
0.216996,-0.0172364,0.234045,0.161613,-0.073654,0.868837,-0.334981,0.10845,1.32977,-0.441774,1.20014,5029.16
0.218505,-0.0179887,0.242585,0.14041,-0.0700313,0.795,-0.342523,0.112211,1.28707,-0.434949,1.14947,5056.92
0.220041,-0.0186821,0.251144,0.157321,-0.0710039,0.876436,-0.350204,0.115678,1.24428,-0.456004,1.25129,4969.23
0.221596,-0.0193643,0.25976,0.159244,-0.0698513,0.882254,-0.35798,0.119089,1.2012,-0.461318,1.26908,4957.56
0.223117,-0.0201631,0.26845,0.155759,-0.0818003,0.889841,-0.365585,0.123083,1.15775,-0.51085,1.28257,4931.75
0.224704,-0.0208838,0.277215,0.14773,-0.0670886,0.816012,-0.37352,0.126687,1.11392,-0.465614,1.2727,4959.95
0.226222,-0.0216721,0.285945,0.155457,-0.0807295,0.893945,-0.381111,0.130629,1.07027,-0.533986,1.3423,4874.18
0.227711,-0.0224354,0.294753,0.152441,-0.0781523,0.901913,-0.388554,0.134445,1.02623,-0.5288,1.35075,4859.95
0.229158,-0.0231793,0.303541,0.148164,-0.0761776,0.899866,-0.395789,0.138164,0.982296,-0.5356,1.3627,4840.74
0.230622,-0.0239216,0.312372,0.136282,-0.0691041,0.82208,-0.403108,0.141876,0.938141,-0.521246,1.33916,4869.76
0.23213,-0.0247207,0.321101,0.154457,-0.0818304,0.893927,-0.41065,0.145871,0.894493,-0.584481,1.44523,4787.57
0.233547,-0.0254793,0.329959,0.145045,-0.0776785,0.907028,-0.417733,0.149664,0.850204,-0.575423,1.42796,4768.64
0.235042,-0.0262558,0.338762,0.153117,-0.0795179,0.901428,-0.425209,0.153547,0.806189,-0.595684,1.48328,4752.76
0.236489,-0.0269549,0.347617,0.13468,-0.0650747,0.824258,-0.432443,0.157042,0.761917,-0.555041,1.43078,4780.61
0.23789,-0.0276981,0.356498,0.143512,-0.0761017,0.909421,-0.43945,0.160758,0.717512,-0.619301,1.51579,4689.08
0.239327,-0.0284684,0.365262,0.147128,-0.0788845,0.89751,-0.446634,0.16461,0.673688,-0.631254,1.5403,4689.67
0.240731,-0.0292821,0.374108,0.143806,-0.0833155,0.905753,-0.453656,0.168678,0.629462,-0.658483,1.55533,4660
0.242189,-0.0300576,0.382836,0.135708,-0.0721928,0.8125,-0.460945,0.172556,0.585822,-0.624781,1.53702,4701.22
0.243536,-0.0308598,0.391616,0.13792,-0.0821457,0.899127,-0.467679,0.176567,0.541919,-0.687347,1.59833,4606.42
0.244901,-0.031682,0.400327,0.139742,-0.0841928,0.891989,-0.474503,0.180678,0.498365,-0.698895,1.62167,4604.16
0.246256,-0.0324563,0.409021,0.138771,-0.0792927,0.890302,-0.481279,0.184549,0.454893,-0.694989,1.64297,4582.37
0.247539,-0.0333065,0.417681,0.131366,-0.0870548,0.88671,-0.487693,0.1888,0.411597,-0.738127,1.64314,4562.88
0.248901,-0.0341076,0.426367,0.126853,-0.0745787,0.808649,-0.494506,0.192806,0.368164,-0.698669,1.64084,4592.17
0.250178,-0.0349569,0.43496,0.130711,-0.0869644,0.879919,-0.500889,0.197052,0.325199,-0.771677,1.70329,4510.58
0.251469,-0.0357909,0.443534,0.132245,-0.0854084,0.877988,-0.507346,0.201222,0.282328,-0.771,1.72639,4502.52
0.252721,-0.0366331,0.452016,0.128171,-0.0862408,0.868506,-0.513604,0.205433,0.239921,-0.788803,1.73442,4487.41
0.253967,-0.0374893,0.460424,0.116036,-0.0797012,0.78269,-0.519837,0.209714,0.197882,-0.772284,1.70092,4521.47
0.255215,-0.038345,0.468836,0.127719,-0.0876209,0.861475,-0.526073,0.213993,0.155818,-0.830236,1.79863,4434.12
0.25642,-0.0392284,0.47713,0.123407,-0.0904602,0.849258,-0.532099,0.21841,0.11435,-0.846592,1.79239,4434.94
0.257536,-0.040187,0.485377,0.114255,-0.0981674,0.844543,-0.537678,0.223203,0.0731125,-0.888,1.7872,4415.43
0.258699,-0.0411058,0.493547,0.108271,-0.0855276,0.760484,-0.543493,0.227797,0.0322662,-0.846367,1.77541,4449.75
0.259787,-0.0420602,0.501629,0.111502,-0.0977383,0.827634,-0.548937,0.232569,-0.00814557,-0.924827,1.83722,4371.31
0.260914,-0.0430545,0.509676,0.115372,-0.101813,0.824036,-0.554571,0.23754,-0.0483817,-0.945902,1.86679,4365.03
0.262051,-0.0440057,0.517595,0.116458,-0.0973991,0.810834,-0.560257,0.242296,-0.0879732,-0.943579,1.88877,4353.57
0.263152,-0.04503,0.525518,0.102475,-0.0953598,0.73761,-0.565761,0.247418,-0.127591,-0.948092,1.84461,4379.86
0.264247,-0.0460714,0.533256,0.112131,-0.106629,0.792371,-0.571236,0.252625,-0.166281,-1.01846,1.93139,4312.4
0.265312,-0.0471232,0.54092,0.108984,-0.107712,0.784735,-0.576558,0.257884,-0.204598,-1.03051,1.93096,4307.62
0.266376,-0.0481705,0.548502,0.109009,-0.10724,0.776434,-0.581881,0.26312,-0.24251,-1.04644,1.95486,4293.02
0.267389,-0.0491799,0.555968,0.0943243,-0.0939664,0.695063,-0.586947,0.268167,-0.279842,-1.00713,1.90358,4326.6
0.268408,-0.0502741,0.563335,0.104303,-0.112047,0.754358,-0.59204,0.273638,-0.316676,-1.11221,1.99443,4255.8
0.269459,-0.0513642,0.570553,0.107666,-0.111623,0.739105,-0.597297,0.279089,-0.352765,-1.11318,2.01346,4258.1
0.270413,-0.0524234,0.577689,0.0976685,-0.108467,0.73067,-0.602066,0.284385,-0.388443,-1.12122,1.99626,4243.3
0.271371,-0.0535083,0.584678,0.089128,-0.100997,0.650679,-0.606853,0.289809,-0.423391,-1.1039,1.97131,4277.22
0.272307,-0.0546202,0.591562,0.0958466,-0.113855,0.704858,-0.611533,0.295369,-0.457808,-1.18825,2.04525,4211.24
0.273226,-0.0557684,0.598283,0.0941742,-0.11758,0.688269,-0.616131,0.30111,-0.491415,-1.20819,2.04615,4214.8
0.274134,-0.0568771,0.604915,0.0929138,-0.113525,0.679095,-0.620668,0.306653,-0.524574,-1.21081,2.0624,4201.61
0.275009,-0.0580183,0.611421,0.0896057,-0.116856,0.666278,-0.625043,0.312359,-0.557107,-1.24484,2.06857,4192.48
0.275881,-0.0591683,0.617788,0.0812184,-0.107057,0.592701,-0.629406,0.318109,-0.588942,-1.21554,2.03912,4222.93
0.276723,-0.0603074,0.624023,0.0862457,-0.116648,0.63844,-0.633617,0.323805,-0.620115,-1.2902,2.1033,4165.24
0.277555,-0.0614925,0.630058,0.0851105,-0.121346,0.617963,-0.637773,0.32973,-0.650289,-1.31572,2.10453,4171.74
0.278442,-0.0627056,0.636039,0.0908417,-0.124226,0.612457,-0.642208,0.335796,-0.680194,-1.34529,2.14658,4157.14
0.279293,-0.06391,0.641813,0.0792292,-0.112116,0.53747,-0.646464,0.341818,-0.709063,-1.30675,2.09646,4191.17
0.28001,-0.0651458,0.647453,0.0734589,-0.12655,0.577551,-0.650051,0.347997,-0.737263,-1.40215,2.1201,4138.52
0.280812,-0.0663827,0.652936,0.0821533,-0.126659,0.561523,-0.654062,0.354181,-0.764681,-1.40916,2.16572,4142.52
0.281676,-0.067653,0.658306,0.0883881,-0.130078,0.549896,-0.658378,0.360533,-0.791532,-1.44311,2.19936,4134.34
0.282381,-0.068887,0.663535,0.0656433,-0.114868,0.486694,-0.661904,0.366703,-0.817673,-1.39503,2.11028,4160.76
0.283199,-0.0701283,0.668589,0.0837616,-0.127116,0.517535,-0.665994,0.372909,-0.842943,-1.48297,2.22558,4117.9
0.283869,-0.0713801,0.673479,0.0686096,-0.128185,0.500769,-0.669344,0.379168,-0.867395,-1.49499,2.16485,4122.03
0.284542,-0.0726584,0.678214,0.068924,-0.1309,0.484876,-0.672709,0.38556,-0.89107,-1.52451,2.18884,4118.17
0.28527,-0.0739369,0.682809,0.0678073,-0.11901,0.427757,-0.676351,0.391952,-0.914045,-1.48998,2.18303,4141.67
0.28586,-0.0751732,0.687185,0.0603912,-0.126598,0.448065,-0.6793,0.398134,-0.935923,-1.55609,2.18303,4108.23
0.286579,-0.0764663,0.691473,0.0736115,-0.132412,0.439136,-0.682894,0.404599,-0.957366,-1.59175,2.24825,4107.17
0.287223,-0.0777592,0.695553,0.0659515,-0.132393,0.417804,-0.686114,0.411064,-0.977766,-1.60556,2.21882,4109.79
0.287819,-0.079015,0.699473,0.055456,-0.11691,0.364935,-0.689093,0.417343,-0.997367,-1.55995,2.18402,4131.14
0.288454,-0.0802947,0.703203,0.0650635,-0.131035,0.381885,-0.69227,0.423741,-1.01601,-1.65215,2.25093,4102.49
0.289,-0.08158,0.70676,0.055957,-0.131623,0.36427,-0.695002,0.430168,-1.0338,-1.66083,2.2156,4108.24
0.289603,-0.0828422,0.71023,0.0616669,-0.129242,0.355365,-0.698013,0.436479,-1.05115,-1.67266,2.25519,4102.68
0.290133,-0.0840819,0.713521,0.0493858,-0.115411,0.306352,-0.700666,0.442677,-1.06761,-1.63356,2.20266,4125.11
0.290691,-0.0853634,0.71662,0.0570801,-0.131225,0.317316,-0.703453,0.449085,-1.0831,-1.72898,2.25932,4102.68
0.291166,-0.0866652,0.71956,0.0487,-0.133297,0.301074,-0.705831,0.455594,-1.0978,-1.74223,2.22719,4108.06
0.291681,-0.0879817,0.722353,0.0527588,-0.134814,0.285974,-0.708407,0.462176,-1.11177,-1.76565,2.25553,4108.62
0.292175,-0.0892113,0.724916,0.050531,-0.125914,0.262476,-0.710874,0.468324,-1.12458,-1.74704,2.24815,4115.45
0.292661,-0.0905401,0.727321,0.0452187,-0.123696,0.223894,-0.713303,0.474968,-1.13661,-1.75837,2.2295,4130.92
0.293043,-0.0917743,0.729632,0.0391174,-0.126387,0.236591,-0.715213,0.48114,-1.14816,-1.79668,2.22729,4110.61
0.293586,-0.093045,0.73167,0.0556793,-0.130111,0.208698,-0.717932,0.487493,-1.15835,-1.82029,2.29169,4126.74
0.293995,-0.0942871,0.733638,0.041861,-0.127196,0.20152,-0.719976,0.493703,-1.16819,-1.82733,2.23816,4121.76
0.294445,-0.095564,0.735442,0.0418313,-0.118871,0.167908,-0.722223,0.500088,-1.17721,-1.81102,2.24573,4138.21
0.294764,-0.0968011,0.737006,0.0326843,-0.126675,0.160223,-0.723819,0.506273,-1.18503,-1.86483,2.21921,4134.32
0.295181,-0.098052,0.738462,0.0426971,-0.128091,0.149091,-0.725903,0.512528,-1.19231,-1.88177,2.26708,4137.04
0.295555,-0.0992979,0.739759,0.0383484,-0.127583,0.132825,-0.727776,0.518757,-1.1988,-1.89452,2.24657,4142.84
0.295809,-0.100532,0.740852,0.0236539,-0.114899,0.101751,-0.729046,0.524929,-1.20426,-1.86071,2.19311,4157.65
0.296165,-0.101767,0.741807,0.03638,-0.12646,0.09776,-0.730823,0.531103,-1.20904,-1.93115,2.25632,4153.47
0.296441,-0.10299,0.742579,0.0282806,-0.125224,0.0790588,-0.732204,0.537218,-1.2129,-1.93168,2.21678,4163.37
0.296731,-0.104211,0.743188,0.0297516,-0.125043,0.0623596,-0.733656,0.543324,-1.21594,-1.94668,2.22866,4170.01
0.296987,-0.105409,0.743641,0.0238398,-0.111505,0.0421586,-0.734937,0.549313,-1.2182,-1.91175,2.20566,4179.22
0.297181,-0.106569,0.743933,0.0198608,-0.118753,0.0299011,-0.735906,0.555111,-1.21966,-1.96144,2.19561,4183.73
0.297361,-0.107796,0.744095,0.0183868,-0.125689,0.016571,-0.736804,0.561248,-1.22047,-1.99617,2.19237,4190.31
0.297581,-0.108959,0.744079,0.0225372,-0.119129,-0.00158691,-0.737905,0.567065,-1.2204,-1.97982,2.20647,4200.34
0.297737,-0.110119,0.743896,0.0144986,-0.107971,-0.0170233,-0.738683,0.572864,-1.21948,-1.9582,2.1738,4207.75
0.297869,-0.111304,0.743566,0.0135376,-0.121333,-0.0338196,-0.739344,0.578789,-1.21783,-2.02574,2.17231,4217.7
0.298006,-0.112449,0.74313,0.0140472,-0.117195,-0.0446594,-0.74003,0.584511,-1.21565,-2.01548,2.17412,4223.22
0.298146,-0.113632,0.742515,0.0143433,-0.121161,-0.0629822,-0.740731,0.590427,-1.21257,-2.04377,2.17074,4235.36
0.298232,-0.114755,0.74173,0.00794567,-0.104584,-0.0730813,-0.741158,0.596045,-1.20865,-1.99644,2.14692,4240.67
0.298315,-0.115829,0.740844,0.00856018,-0.109923,-0.0906982,-0.741575,0.601412,-1.20422,-2.03532,2.14805,4253.33
0.298335,-0.116942,0.739731,0.00207825,-0.113963,-0.113959,-0.741677,0.606977,-1.19866,-2.05441,2.11734,4268.82
0.298416,-0.118048,0.738523,0.00826721,-0.113316,-0.123761,-0.742081,0.612509,-1.19261,-2.06242,2.14213,4274.59
0.298428,-0.119151,0.737146,0.00121155,-0.112931,-0.140979,-0.74214,0.618024,-1.18573,-2.07069,2.10671,4287.93
0.298401,-0.120209,0.735681,-0.00254128,-0.0984726,-0.136336,-0.742003,0.623313,-1.17841,-2.03705,2.09964,4285.44
0.298417,-0.121274,0.734064,0.00166016,-0.109019,-0.165588,-0.742084,0.628636,-1.17032,-2.08648,2.10501,4310.14
0.298401,-0.122317,0.732276,-0.00160522,-0.106801,-0.183099,-0.742006,0.633851,-1.16138,-2.08077,2.08522,4321.42
0.298311,-0.123372,0.730366,-0.0092804,-0.108102,-0.195581,-0.741553,0.639129,-1.15183,-2.09673,2.05466,4331.62
0.298229,-0.12442,0.72837,-0.00756281,-0.097487,-0.185813,-0.741147,0.644365,-1.14185,-2.07598,2.0666,4327.95
0.298138,-0.125454,0.72624,-0.00936279,-0.105931,-0.218115,-0.74069,0.649538,-1.1312,-2.11258,2.04455,4356.69
0.29801,-0.12642,0.723928,-0.0130737,-0.0989395,-0.236798,-0.740051,0.654369,-1.11964,-2.08994,2.02537,4369.52
0.297861,-0.127455,0.721529,-0.0152954,-0.105942,-0.24563,-0.739304,0.659542,-1.10765,-2.12902,2.01417,4378.39
0.297685,-0.128433,0.719026,-0.0163519,-0.0910436,-0.233027,-0.738426,0.664432,-1.09513,-2.08918,2.01164,4374.65
0.297493,-0.129395,0.716326,-0.019635,-0.098526,-0.276489,-0.737467,0.669243,-1.08163,-2.11907,1.98118,4412.78
0.29724,-0.130323,0.713575,-0.0259369,-0.0950195,-0.281702,-0.736201,0.673882,-1.06787,-2.11345,1.95721,4415.73
0.296964,-0.131287,0.71068,-0.0283203,-0.0987305,-0.296381,-0.734818,0.678703,-1.0534,-2.13395,1.94245,4432.03
0.29675,-0.13222,0.707678,-0.0199308,-0.0868766,-0.279513,-0.733747,0.683369,-1.03839,-2.10764,1.9722,4425.85
0.296434,-0.133106,0.704604,-0.032309,-0.0906433,-0.314777,-0.73217,0.687795,-1.02302,-2.12343,1.90609,4459.88
0.296146,-0.134032,0.70141,-0.0294678,-0.0948578,-0.327087,-0.730731,0.692427,-1.00705,-2.14298,1.91565,4470.31
0.295861,-0.134895,0.698095,-0.0291779,-0.0884201,-0.339398,-0.729306,0.696744,-0.990476,-2.12336,1.90497,4484.75
0.295595,-0.13573,0.694663,-0.0247969,-0.0777269,-0.319497,-0.727974,0.700919,-0.973315,-2.10675,1.9188,4478.03
0.295286,-0.136597,0.691087,-0.031601,-0.0888001,-0.366174,-0.726431,0.705255,-0.955436,-2.14145,1.871,4521.64
0.294924,-0.137422,0.687505,-0.0371124,-0.0843842,-0.366785,-0.724619,0.709375,-0.937526,-2.12996,1.85179,4523.01
0.294541,-0.138244,0.683825,-0.0392456,-0.0841965,-0.376819,-0.722703,0.713487,-0.919127,-2.13582,1.83686,4538.87
0.294203,-0.139068,0.679932,-0.0314498,-0.0767004,-0.362455,-0.721014,0.717606,-0.899659,-2.12329,1.86006,4537.39
0.2938,-0.139888,0.67605,-0.0412781,-0.0840027,-0.397485,-0.718998,0.721708,-0.880251,-2.14619,1.80341,4572.97
0.293432,-0.140629,0.672107,-0.0376434,-0.0758804,-0.403778,-0.71716,0.725413,-0.860535,-2.12082,1.81385,4581.11
0.293016,-0.141462,0.668019,-0.042569,-0.0852707,-0.418585,-0.715082,0.729577,-0.840096,-2.15907,1.78246,4600.33
0.292562,-0.142146,0.663895,-0.0464935,-0.0700211,-0.422278,-0.712811,0.732996,-0.819477,-2.10739,1.76313,4610.43
0.292161,-0.142926,0.659649,-0.0373674,-0.072697,-0.395341,-0.710804,0.7369,-0.798243,-2.1398,1.7929,4602.74
0.291691,-0.143698,0.655466,-0.0481567,-0.0789551,-0.428265,-0.708453,0.740755,-0.777332,-2.15177,1.73234,4639.54
0.291249,-0.144438,0.65107,-0.0452728,-0.0758118,-0.450159,-0.706242,0.744457,-0.755351,-2.13805,1.73543,4659.77
0.290764,-0.145079,0.646684,-0.049649,-0.0656754,-0.4492,-0.703818,0.747664,-0.733418,-2.1126,1.71097,4666.24
0.290278,-0.145824,0.642158,-0.0452437,-0.0693443,-0.421265,-0.701388,0.751389,-0.710791,-2.14372,1.72416,4659.33
0.289798,-0.146499,0.637672,-0.0490631,-0.069072,-0.459351,-0.698992,0.754761,-0.688362,-2.13072,1.68831,4700.54
0.289268,-0.14721,0.633072,-0.0542725,-0.0727875,-0.471045,-0.696342,0.758315,-0.665362,-2.14618,1.66271,4713.51
0.288736,-0.147881,0.62846,-0.0545136,-0.068782,-0.47226,-0.693681,0.761674,-0.642302,-2.13509,1.65493,4723.84
0.288211,-0.148533,0.623815,-0.0489003,-0.0607203,-0.432445,-0.691054,0.764935,-0.619075,-2.12752,1.67149,4708.89
0.287651,-0.149171,0.619096,-0.0572968,-0.0652481,-0.483179,-0.688257,0.768121,-0.595482,-2.13124,1.61645,4761.09
0.287143,-0.149791,0.614357,-0.0519989,-0.0634888,-0.485327,-0.685717,0.771221,-0.571785,-2.1288,1.63054,4765.85
0.286539,-0.150449,0.609585,-0.0619446,-0.0674225,-0.488635,-0.682693,0.774513,-0.547926,-2.14461,1.58367,4779.61
0.286027,-0.15107,0.604732,-0.0476685,-0.0578058,-0.451793,-0.680133,0.777618,-0.523659,-2.12611,1.6322,4766.83
0.285405,-0.151672,0.599872,-0.0636871,-0.0616104,-0.497607,-0.677023,0.780626,-0.499362,-2.12944,1.54991,4815.54
0.284799,-0.152308,0.594992,-0.0620178,-0.0651825,-0.499786,-0.673995,0.783809,-0.474958,-2.14384,1.55552,4821.54
0.284266,-0.152871,0.590054,-0.054602,-0.0575867,-0.505591,-0.671328,0.786621,-0.450271,-2.1181,1.5661,4837.41
0.283593,-0.15345,0.585196,-0.0626498,-0.0539537,-0.452276,-0.667964,0.789519,-0.425979,-2.12957,1.53637,4813.23
0.283007,-0.15405,0.580202,-0.0600098,-0.0614273,-0.511365,-0.665033,0.792518,-0.40101,-2.13579,1.52271,4873.98
0.282456,-0.15462,0.575252,-0.0563446,-0.0583893,-0.506848,-0.662282,0.795369,-0.376262,-2.1294,1.52604,4873.31
0.281831,-0.155195,0.570292,-0.0640869,-0.0588348,-0.507922,-0.659153,0.798242,-0.351461,-2.13378,1.48802,4887.15
0.281323,-0.155765,0.565253,-0.0472884,-0.0531172,-0.469138,-0.656613,0.801095,-0.326263,-2.12921,1.54173,4874
0.280668,-0.156284,0.560252,-0.0669983,-0.0531403,-0.512061,-0.653342,0.80369,-0.30126,-2.11826,1.44944,4921.34
0.280042,-0.156821,0.555267,-0.0641754,-0.0549942,-0.51051,-0.650208,0.806375,-0.276333,-2.12891,1.46106,4925.58
0.279481,-0.157337,0.550133,-0.0574524,-0.0527634,-0.525665,-0.647403,0.808951,-0.250666,-2.1174,1.46633,4948.95
0.278871,-0.157834,0.545129,-0.0624237,-0.0509506,-0.51239,-0.644355,0.811439,-0.225646,-2.11899,1.43963,4949.87
0.278214,-0.158343,0.540134,-0.0611489,-0.0473772,-0.465049,-0.64107,0.813984,-0.200668,-2.12287,1.44339,4933.29
0.277657,-0.158785,0.535054,-0.0570648,-0.0452438,-0.520178,-0.638284,0.816193,-0.175269,-2.09945,1.43194,4990.57
0.277052,-0.159307,0.529978,-0.0619293,-0.0534866,-0.519794,-0.63526,0.818805,-0.149888,-2.13079,1.40673,4993.75
0.276464,-0.15978,0.524931,-0.0601685,-0.048407,-0.516766,-0.632322,0.821168,-0.124656,-2.11196,1.405,5004.34
