x,y,z,vx,vy,vz,svx,svy,svz,ox,oy,oz
0.316535,-0.0680105,0.141503,0.37746,-0.199094,0.389627,-0.832677,0.36232,1.79249,-1.238,2.67328,5499.06
0.320244,-0.0699801,0.1455,0.379813,-0.201687,0.409286,-0.851222,0.372168,1.7725,-1.26913,2.71346,5482.4
0.323779,-0.07183,0.14951,0.361911,-0.189432,0.410683,-0.868894,0.381418,1.75245,-1.25598,2.70547,5474.67
0.327245,-0.0735943,0.153585,0.354941,-0.180665,0.417281,-0.886225,0.390239,1.73207,-1.26111,2.74108,5460.41
0.330575,-0.0753167,0.15778,0.309964,-0.160335,0.390518,-0.902873,0.398851,1.7111,-1.2275,2.65538,5468.3
0.33386,-0.0770053,0.162099,0.336459,-0.172919,0.442174,-0.919302,0.407294,1.68951,-1.30296,2.81197,5419.21
0.337079,-0.0785555,0.166397,0.32963,-0.158735,0.440138,-0.935397,0.415045,1.66802,-1.2739,2.81472,5418.52
0.340265,-0.080075,0.170786,0.326202,-0.155597,0.449405,-0.951325,0.422643,1.64607,-1.29398,2.8534,5401.13
0.343379,-0.0816105,0.17533,0.289923,-0.142946,0.423006,-0.966897,0.43032,1.62335,-1.2761,2.78642,5408.47
0.346498,-0.0830642,0.179891,0.319327,-0.148859,0.467146,-0.982489,0.437589,1.60054,-1.32642,2.94552,5363.91
0.349553,-0.0844653,0.184547,0.312836,-0.143471,0.476706,-0.997764,0.444594,1.57727,-1.32637,2.95128,5353.26
0.352679,-0.0858907,0.18933,0.320151,-0.145965,0.489775,-1.0134,0.451722,1.55335,-1.3574,3.02128,5334.45
0.355696,-0.0872664,0.194187,0.280784,-0.128059,0.452191,-1.02848,0.4586,1.52906,-1.31783,2.93374,5348.9
0.358749,-0.0885378,0.199033,0.312653,-0.130196,0.496191,-1.04374,0.464957,1.50484,-1.35951,3.10506,5302.07
0.361721,-0.0898802,0.204076,0.304318,-0.137463,0.516391,-1.0586,0.471669,1.47962,-1.39935,3.10836,5283.29
0.364633,-0.0910649,0.209143,0.298187,-0.121313,0.518855,-1.07316,0.477592,1.45429,-1.36538,3.13515,5272.4
0.367515,-0.0922883,0.21426,0.268272,-0.113885,0.476346,-1.08757,0.483709,1.4287,-1.36327,3.07811,5287.9
0.370331,-0.0934479,0.219476,0.288412,-0.118743,0.534094,-1.10166,0.489507,1.40262,-1.41002,3.21818,5229.93
0.373178,-0.0946013,0.224758,0.291571,-0.118106,0.540881,-1.11589,0.495274,1.37621,-1.42099,3.25368,5222.08
0.375971,-0.0957208,0.230109,0.28598,-0.114635,0.547981,-1.12986,0.500872,1.34946,-1.42892,3.27855,5205.15
0.378769,-0.0967247,0.235456,0.260409,-0.093458,0.497796,-1.14384,0.505891,1.32272,-1.37631,3.22828,5225.86
0.38155,-0.0977981,0.240876,0.284805,-0.109916,0.55502,-1.15775,0.511258,1.29562,-1.46432,3.38223,5166.73
0.384254,-0.0987342,0.246312,0.276953,-0.0958603,0.556601,-1.17127,0.515939,1.26844,-1.42603,3.3803,5161.64
0.386841,-0.0996467,0.251824,0.264844,-0.0934364,0.56441,-1.1842,0.520501,1.24088,-1.44287,3.39176,5142.89
0.389458,-0.100521,0.257395,0.243652,-0.0813564,0.518652,-1.19729,0.524871,1.21302,-1.41462,3.35673,5160.36
0.392047,-0.101384,0.262947,0.265051,-0.0884445,0.568445,-1.21023,0.52919,1.18527,-1.46758,3.49714,5106.49
0.39453,-0.102159,0.268577,0.254306,-0.079306,0.576596,-1.22265,0.533062,1.15711,-1.44868,3.49004,5095.2
0.397054,-0.102884,0.274236,0.258447,-0.0742821,0.579453,-1.23527,0.536689,1.12882,-1.45189,3.54843,5080.79
0.399406,-0.103614,0.279913,0.240833,-0.0746979,0.581268,-1.24703,0.540336,1.10044,-1.46902,3.53189,5065.76
0.401815,-0.10424,0.285649,0.22424,-0.0583004,0.534022,-1.25907,0.543468,1.07175,-1.42314,3.51031,5082.82
0.404168,-0.104874,0.291367,0.241022,-0.0649544,0.585501,-1.27084,0.546639,1.04317,-1.47577,3.63675,5027.09
0.406493,-0.105425,0.297105,0.238007,-0.0563797,0.58757,-1.28246,0.549392,1.01448,-1.45468,3.65087,5020.06
0.408763,-0.105914,0.3029,0.232449,-0.0501282,0.59343,-1.29381,0.55184,0.9855,-1.452,3.67635,5002.04
0.411002,-0.106436,0.308682,0.208424,-0.0485306,0.538211,-1.30501,0.554447,0.956592,-1.45042,3.61865,5024.86
0.413159,-0.106848,0.314523,0.220938,-0.0422005,0.598123,-1.3158,0.556507,0.927387,-1.45579,3.74205,4961.75
0.415262,-0.107192,0.320334,0.215347,-0.0352165,0.595123,-1.32631,0.558227,0.898328,-1.44308,3.74496,4959.36
0.417313,-0.107571,0.326133,0.209995,-0.0388229,0.593756,-1.33656,0.560122,0.869336,-1.46709,3.76742,4945.43
0.419369,-0.107854,0.33198,0.191392,-0.0263991,0.544317,-1.34684,0.56154,0.8401,-1.42573,3.72651,4963.02
0.421237,-0.108108,0.337797,0.191321,-0.0259567,0.595621,-1.35619,0.562808,0.811017,-1.45096,3.80233,4906.48
0.423198,-0.108342,0.343645,0.2008,-0.023941,0.598871,-1.36599,0.563977,0.781775,-1.45038,3.86189,4898.65
0.425121,-0.108521,0.34951,0.196869,-0.0183372,0.600583,-1.3756,0.564872,0.75245,-1.44098,3.87981,4883.42
0.426909,-0.108683,0.355317,0.166507,-0.0151076,0.540616,-1.38455,0.565683,0.723413,-1.4289,3.79237,4908.42
0.428622,-0.10878,0.361099,0.175372,-0.00987244,0.59202,-1.39311,0.566166,0.694506,-1.43295,3.90345,4850.44
0.43031,-0.108774,0.366865,0.172821,0.000605011,0.59046,-1.40155,0.566136,0.665675,-1.40466,3.91492,4845.76
0.431865,-0.108832,0.372608,0.15921,-0.00594025,0.588089,-1.40932,0.566426,0.63696,-1.4361,3.90376,4832.71
0.433444,-0.108725,0.378332,0.147056,0.00989394,0.532812,-1.41722,0.565895,0.608342,-1.37565,3.87704,4854.36
0.434969,-0.108712,0.384041,0.156137,0.00137558,0.584595,-1.42484,0.565827,0.579797,-1.42806,3.97793,4797.07
0.436355,-0.108643,0.389769,0.141879,0.00702667,0.586594,-1.43177,0.565484,0.551155,-1.40607,3.95071,4789.92
0.437784,-0.108526,0.395416,0.146371,0.0119774,0.578235,-1.43892,0.5649,0.522921,-1.39484,3.99826,4782.04
0.439078,-0.108407,0.401071,0.120489,0.0111348,0.526423,-1.44539,0.564301,0.494646,-1.39339,3.91629,4800.35
0.44034,-0.108232,0.406633,0.129181,0.0178871,0.569571,-1.4517,0.563428,0.466835,-1.38431,4.01643,4749.69
0.441631,-0.108025,0.412175,0.132208,0.0212204,0.567493,-1.45815,0.562392,0.439125,-1.37675,4.0414,4744.65
0.44272,-0.107782,0.417733,0.111508,0.0248695,0.569162,-1.4636,0.561178,0.411334,-1.36842,4.00055,4728.97
0.443802,-0.107525,0.423171,0.1108,0.0262688,0.55683,-1.46901,0.559895,0.384145,-1.36441,4.02907,4724.16
0.444799,-0.107198,0.428539,0.0927901,0.0304392,0.499675,-1.47399,0.55826,0.357307,-1.34148,3.96707,4746.14
0.445731,-0.106945,0.433931,0.0954559,0.0259621,0.5522,-1.47865,0.556992,0.330344,-1.37181,4.04659,4688.67
0.44665,-0.106483,0.439216,0.0940857,0.0473198,0.541132,-1.48325,0.554682,0.303922,-1.29301,4.04981,4691.71
0.447455,-0.106192,0.444475,0.082489,0.029805,0.538593,-1.48728,0.553227,0.277623,-1.3632,4.03493,4678.42
0.448256,-0.105769,0.449661,0.0745683,0.039317,0.482722,-1.49128,0.551115,0.251696,-1.30972,4.00737,4701.81
0.449031,-0.10532,0.454804,0.079361,0.0459824,0.526697,-1.49516,0.548869,0.225978,-1.30219,4.08156,4650.86
0.449706,-0.104937,0.459922,0.0690552,0.0392227,0.524069,-1.49853,0.546954,0.200389,-1.32449,4.05691,4647.16
0.450386,-0.104389,0.464949,0.0697144,0.0561905,0.514746,-1.50193,0.544211,0.175255,-1.25948,4.08041,4640.46
0.450889,-0.103889,0.469871,0.0468195,0.0465296,0.458183,-1.50445,0.541712,0.150646,-1.28811,3.99311,4663.63
0.451421,-0.10337,0.474693,0.0544067,0.0530739,0.49375,-1.5071,0.53912,0.126537,-1.26687,4.07675,4619.12
0.451855,-0.1028,0.479501,0.0445221,0.0583763,0.492361,-1.50928,0.53627,0.102496,-1.24749,4.04985,4613.85
0.45221,-0.102227,0.484226,0.036319,0.0587303,0.483893,-1.51105,0.533402,0.078868,-1.24389,4.03947,4607.45
0.452487,-0.101627,0.488873,0.025804,0.0558215,0.432573,-1.51244,0.530404,0.0556341,-1.23995,3.99639,4628.18
0.452803,-0.100986,0.493429,0.0323425,0.0656944,0.46647,-1.51402,0.527196,0.0328572,-1.20866,4.06497,4586.17
0.452933,-0.100394,0.497953,0.0132782,0.0605354,0.463254,-1.51466,0.52424,0.0102374,-1.22511,4.00277,4582.43
0.45317,-0.0996912,0.502322,0.0242706,0.0720093,0.447418,-1.51585,0.520724,-0.0116092,-1.17478,4.055,4581.9
0.453276,-0.0990427,0.506658,0.0098877,0.0603721,0.403692,-1.51638,0.517481,-0.0332919,-1.20731,3.98939,4597.05
0.453367,-0.098321,0.510852,0.00926208,0.0738998,0.429401,-1.51683,0.513873,-0.0542587,-1.15514,4.02729,4562.47
0.453382,-0.0975873,0.515027,0.00160217,0.0751366,0.427515,-1.51691,0.510204,-0.0751334,-1.15123,4.00683,4557.52
0.453345,-0.0968,0.51902,-0.00383301,0.0806175,0.408923,-1.51672,0.506268,-0.0951004,-1.12274,3.99136,4559.69
0.453221,-0.0960302,0.523024,-0.0115301,0.0716643,0.372697,-1.5161,0.502419,-0.115118,-1.1426,3.95878,4570.39
0.453064,-0.0951695,0.5269,-0.0160583,0.0881302,0.396954,-1.51532,0.498115,-0.134501,-1.07879,3.97397,4538.61
0.452816,-0.0943186,0.530657,-0.0253845,0.0871368,0.384674,-1.51408,0.493861,-0.153284,-1.08071,3.94001,4541.46
0.452572,-0.0934123,0.534321,-0.0249725,0.0928055,0.375232,-1.51286,0.489329,-0.171606,-1.05019,3.94845,4536.61
0.452242,-0.0924969,0.537921,-0.033783,0.0937378,0.368579,-1.51121,0.484752,-0.189603,-1.03992,3.91983,4530.33
0.451941,-0.0916181,0.541367,-0.0280651,0.0818038,0.32084,-1.5097,0.480358,-0.206835,-1.06294,3.92125,4552.29
0.451612,-0.090657,0.54474,-0.0336792,0.0984184,0.34538,-1.50806,0.475553,-0.2237,-0.994857,3.92304,4519.73
0.451195,-0.0896527,0.547978,-0.042746,0.102845,0.33161,-1.50597,0.470531,-0.239891,-0.976188,3.88632,4524.9
0.450704,-0.0886904,0.551171,-0.0502136,0.0985321,0.326935,-1.50352,0.46572,-0.255855,-0.982217,3.86689,4517.64
0.450194,-0.0876968,0.554172,-0.0475297,0.0925002,0.279341,-1.50097,0.460752,-0.270859,-0.980953,3.85396,4540.84
0.449617,-0.0866154,0.557127,-0.0590088,0.110737,0.302588,-1.49809,0.455345,-0.285634,-0.90813,3.8325,4510.11
0.448955,-0.0855963,0.559935,-0.0678284,0.104347,0.287616,-1.49477,0.45025,-0.299677,-0.926401,3.79569,4517.01
0.448245,-0.0845053,0.562667,-0.0726685,0.111721,0.279718,-1.49123,0.444794,-0.313335,-0.883636,3.77926,4512.85
0.44748,-0.0834065,0.565312,-0.071253,0.10229,0.246183,-1.4874,0.4393,-0.326558,-0.902021,3.76495,4527.08
0.446761,-0.0823008,0.567787,-0.073584,0.113229,0.253485,-1.48381,0.433772,-0.338935,-0.848073,3.76045,4510.67
0.445983,-0.0811511,0.570155,-0.0796631,0.117728,0.242517,-1.47992,0.428023,-0.350777,-0.824149,3.72907,4513.23
0.445137,-0.0799863,0.572445,-0.0866638,0.119274,0.23443,-1.47569,0.422199,-0.362224,-0.806648,3.70013,4510.95
0.444273,-0.0787881,0.574574,-0.080436,0.11154,0.198259,-1.47136,0.416208,-0.372872,-0.814043,3.69947,4528.24
0.44335,-0.0775745,0.576571,-0.0944794,0.124271,0.204449,-1.46675,0.41014,-0.382855,-0.75304,3.64879,4513.15
0.442406,-0.0763886,0.57846,-0.0967438,0.121441,0.193384,-1.46203,0.404211,-0.392298,-0.754336,3.63469,4516.91
0.441358,-0.0751355,0.580275,-0.107242,0.12831,0.185876,-1.45679,0.397945,-0.401374,-0.712836,3.5883,4515.31
0.440291,-0.0737962,0.581993,-0.099307,0.124677,0.159912,-1.45146,0.391249,-0.409963,-0.70957,3.59771,4527
0.439151,-0.0725087,0.583563,-0.116751,0.13184,0.160767,-1.44576,0.384811,-0.417813,-0.667445,3.52648,4518.1
0.437984,-0.0711841,0.585077,-0.119522,0.135641,0.155103,-1.43992,0.378188,-0.425386,-0.64161,3.51291,4518.2
0.436849,-0.0698583,0.586443,-0.116229,0.135761,0.139819,-1.43425,0.371559,-0.432213,-0.625135,3.506,4524.15
0.435717,-0.0684838,0.587674,-0.105355,0.127957,0.114613,-1.42859,0.364687,-0.438369,-0.63103,3.51589,4535.24
0.434503,-0.0671381,0.588792,-0.12435,0.137803,0.114545,-1.42251,0.357958,-0.443962,-0.576372,3.43534,4528.18
0.433241,-0.065746,0.589875,-0.129218,0.142543,0.110815,-1.41621,0.350998,-0.449373,-0.548351,3.41485,4527.87
0.431948,-0.0643596,0.590823,-0.132419,0.141972,0.0971375,-1.40974,0.344066,-0.454116,-0.534103,3.38552,4533.99
0.430629,-0.0629042,0.591677,-0.135037,0.149034,0.0874756,-1.40315,0.336789,-0.458387,-0.490494,3.3599,4535.94
0.429174,-0.0614764,0.592347,-0.135426,0.132909,0.0623113,-1.39587,0.32965,-0.461734,-0.527452,3.33122,4549.21
0.427757,-0.0600558,0.592993,-0.145169,0.145475,0.0661865,-1.38878,0.322547,-0.464966,-0.458034,3.28634,4540.83
0.426265,-0.0585778,0.593456,-0.152731,0.151343,0.0473877,-1.38133,0.315157,-0.46728,-0.425773,3.23908,4552.85
0.4248,-0.0570906,0.593824,-0.150089,0.15229,0.0377075,-1.374,0.307721,-0.469121,-0.406477,3.23164,4555.27
0.423215,-0.0556447,0.59414,-0.147516,0.134605,0.0294245,-1.36607,0.300491,-0.470701,-0.445432,3.21522,4558.28
0.421694,-0.0541741,0.594317,-0.155743,0.15059,0.0180969,-1.35847,0.293138,-0.471585,-0.361934,3.16238,4563.96
0.420081,-0.0526683,0.594395,-0.165118,0.15419,0.00799561,-1.35041,0.285609,-0.471976,-0.340005,3.11224,4568.47
0.418486,-0.0510886,0.594324,-0.163403,0.161768,-0.00725098,-1.34243,0.277711,-0.471621,-0.295748,3.09699,4577.2
0.416857,-0.0495346,0.594172,-0.151603,0.144655,-0.0142045,-1.33429,0.269941,-0.470859,-0.335616,3.11107,4579.69
0.4151,-0.0479687,0.59388,-0.179895,0.160355,-0.029834,-1.3255,0.262111,-0.469402,-0.252439,2.98132,4589.36
0.413369,-0.0464139,0.593524,-0.17728,0.159205,-0.036499,-1.31685,0.254337,-0.46762,-0.245714,2.98352,4592.13
0.411557,-0.0448245,0.593114,-0.185562,0.162756,-0.0420227,-1.30779,0.24639,-0.465568,-0.212203,2.92862,4595.54
0.409768,-0.0432337,0.592542,-0.166568,0.148087,-0.0531783,-1.29884,0.238436,-0.462711,-0.240693,2.96668,4603.59
0.407916,-0.0416569,0.591906,-0.189612,0.161471,-0.0651123,-1.28958,0.230552,-0.459532,-0.167156,2.85108,4611.07
0.406082,-0.0400235,0.591164,-0.187811,0.167255,-0.0759949,-1.28041,0.222385,-0.455821,-0.135113,2.84328,4618.25
0.404256,-0.0383491,0.590286,-0.186951,0.171465,-0.089917,-1.27128,0.214013,-0.451431,-0.102902,2.81524,4627.93
0.402413,-0.0367022,0.589309,-0.171609,0.153305,-0.0909757,-1.26206,0.205779,-0.446545,-0.142479,2.83941,4628.82
0.400555,-0.0350287,0.588273,-0.190228,0.171367,-0.106067,-1.25278,0.197411,-0.441366,-0.0509356,2.73829,4641.08
0.39862,-0.0333877,0.587124,-0.198206,0.168042,-0.117719,-1.2431,0.189206,-0.435618,-0.0518139,2.69427,4649.13
0.396587,-0.031697,0.585907,-0.208099,0.173123,-0.124554,-1.23294,0.180753,-0.429536,-0.0112172,2.63767,4654.62
0.394596,-0.0300262,0.584633,-0.185328,0.155541,-0.11858,-1.22298,0.172399,-0.423167,-0.0489949,2.69184,4652.9
0.392585,-0.0283325,0.583246,-0.206027,0.173431,-0.142096,-1.21292,0.16393,-0.416228,0.0410977,2.57443,4672.8
0.390548,-0.0266874,0.581743,-0.208563,0.168464,-0.153925,-1.20274,0.155705,-0.408713,0.0349158,2.54877,4680.5
0.388492,-0.0249799,0.580173,-0.210559,0.174849,-0.160724,-1.19246,0.147167,-0.400865,0.0805659,2.514,4686.92
0.38645,-0.0232781,0.578529,-0.209076,0.174256,-0.168317,-1.18225,0.138658,-0.392646,0.0963625,2.48954,4694.94
0.384401,-0.0216096,0.576815,-0.190732,0.155324,-0.159585,-1.172,0.130316,-0.384075,0.0582251,2.52182,4692.28
0.382322,-0.0199348,0.574996,-0.212872,0.171498,-0.18623,-1.16161,0.121942,-0.374981,0.141968,2.40128,4715.82
0.3802,-0.0181981,0.573143,-0.217337,0.177841,-0.189752,-1.151,0.113258,-0.365716,0.174348,2.37242,4718.24
0.378104,-0.0164713,0.571191,-0.214597,0.176823,-0.199933,-1.14052,0.104624,-0.355954,0.188738,2.35169,4729.37
0.375993,-0.0147336,0.569178,-0.196464,0.161764,-0.18735,-1.12997,0.0959359,-0.345891,0.164351,2.38256,4724.45
0.373882,-0.0130364,0.566997,-0.216199,0.1738,-0.223389,-1.11941,0.0874496,-0.334983,0.231498,2.26712,4755.9
0.371728,-0.011348,0.56488,-0.220575,0.17289,-0.216742,-1.10864,0.0790077,-0.3244,0.242828,2.24066,4750.51
0.369558,-0.00961457,0.562632,-0.222223,0.177501,-0.230164,-1.09779,0.0703406,-0.313162,0.279127,2.2033,4766.25
0.367377,-0.00791565,0.560373,-0.202992,0.158153,-0.210327,-1.08689,0.0618461,-0.301865,0.237912,2.24125,4756.6
0.365292,-0.00621874,0.557951,-0.213568,0.173764,-0.248035,-1.07646,0.0533615,-0.289754,0.317605,2.15483,4791.02
