x,y,z,vx,vy,vz,svx,svy,svz,ox,oy,oz
0.256584,-0.0239791,0.16954,0.300415,-0.16459,0.694341,-0.532922,0.142163,1.6523,-0.516853,1.41119,6000
0.259601,-0.0256226,0.176372,0.308945,-0.168303,0.699599,-0.548007,0.150381,1.61814,-0.546841,1.47142,6000
0.262584,-0.02716,0.183319,0.277621,-0.143113,0.64672,-0.562918,0.158068,1.58341,-0.502338,1.41854,6000
0.265462,-0.0287732,0.190293,0.294696,-0.165193,0.714107,-0.577308,0.166134,1.54854,-0.590822,1.53911,6000
0.268383,-0.0303425,0.197319,0.299142,-0.160699,0.719546,-0.591914,0.17398,1.5134,-0.59137,1.58327,6000
0.271228,-0.0318167,0.204357,0.291324,-0.150956,0.720677,-0.606139,0.181351,1.47821,-0.59098,1.60606,6000
0.274006,-0.0333238,0.211443,0.258614,-0.140301,0.659588,-0.620029,0.188887,1.44279,-0.579976,1.54845,6000
0.276719,-0.0347663,0.218501,0.277863,-0.147705,0.722716,-0.633597,0.196099,1.4075,-0.633482,1.68121,6000
0.279366,-0.0361638,0.225621,0.270963,-0.143106,0.729117,-0.646828,0.203087,1.3719,-0.639644,1.7002,6000
0.281989,-0.0374656,0.23274,0.268668,-0.133302,0.72905,-0.659946,0.209596,1.3363,-0.637894,1.74083,6000
0.284366,-0.0387263,0.239909,0.221272,-0.117359,0.667372,-0.671831,0.215899,1.30045,-0.611637,1.63975,6000
0.286743,-0.0399542,0.247014,0.243356,-0.125739,0.727467,-0.683713,0.222039,1.26493,-0.670669,1.79001,6000
0.288927,-0.0410517,0.254114,0.223663,-0.112389,0.727046,-0.694634,0.227526,1.22943,-0.651497,1.77038,6000
0.291067,-0.0420507,0.261226,0.219153,-0.102294,0.728336,-0.705335,0.232521,1.19387,-0.650729,1.81078,6000
0.293048,-0.042949,0.268294,0.184432,-0.0836216,0.657898,-0.715241,0.237013,1.15853,-0.611344,1.72622,6000
0.294853,-0.0438696,0.275351,0.184787,-0.0942711,0.722672,-0.724264,0.241616,1.12325,-0.677966,1.82392,6000
0.296621,-0.0446588,0.282402,0.181073,-0.0808178,0.721982,-0.733106,0.245562,1.08799,-0.653332,1.84995,5989.06
0.298159,-0.0453061,0.289353,0.157437,-0.0662792,0.711792,-0.740793,0.248798,1.05324,-0.634784,1.82217,5941.64
0.29961,-0.0458771,0.296343,0.148666,-0.058466,0.715836,-0.748052,0.251653,1.01828,-0.636542,1.85141,5861.41
0.300967,-0.0463465,0.303258,0.126251,-0.0437019,0.643746,-0.754833,0.254,0.983708,-0.598944,1.78651,5948.77
0.302154,-0.0467299,0.310156,0.1216,-0.0392616,0.706256,-0.760771,0.255917,0.949222,-0.620797,1.8646,5732.9
0.303193,-0.0470157,0.317074,0.106354,-0.0292641,0.708405,-0.765964,0.257346,0.914632,-0.60644,1.85837,5669.63
0.304036,-0.0472191,0.323929,0.0863403,-0.0208275,0.702039,-0.77018,0.258363,0.880353,-0.597036,1.83967,5615.28
0.304766,-0.0472974,0.330672,0.0679349,-0.00729197,0.627661,-0.773828,0.258755,0.846641,-0.557337,1.78022,5707.52
0.30538,-0.0472553,0.337447,0.0629486,0.00431633,0.693777,-0.776902,0.258544,0.812765,-0.554205,1.85475,5484.56
0.305849,-0.0471375,0.344146,0.0479736,0.0120598,0.685983,-0.779244,0.257955,0.77927,-0.541651,1.83447,5445.66
0.306175,-0.0469316,0.350802,0.0333557,0.0210884,0.681558,-0.780873,0.256926,0.745991,-0.524124,1.82528,5387.37
0.306276,-0.0465782,0.357418,0.0094438,0.0328931,0.615878,-0.78138,0.255159,0.712911,-0.48579,1.7444,5462.28
0.306257,-0.0461994,0.363986,-0.00191956,0.0387905,0.672604,-0.781287,0.253265,0.680069,-0.488957,1.78989,5263.04
0.306132,-0.0456576,0.370529,-0.0128296,0.0554832,0.669937,-0.78066,0.250556,0.647357,-0.442325,1.7806,5212.91
0.305843,-0.0450706,0.376946,-0.0295654,0.0601101,0.657187,-0.779217,0.247621,0.615268,-0.434632,1.74745,5175.9
0.305415,-0.0443573,0.383311,-0.0398643,0.0664021,0.592446,-0.777075,0.244054,0.583447,-0.405123,1.69829,5249.94
0.304877,-0.0435128,0.389622,-0.0551147,0.0864697,0.646271,-0.774384,0.239832,0.551891,-0.353691,1.71584,5059.58
0.304144,-0.0426138,0.395942,-0.0750122,0.0920601,0.647238,-0.770722,0.235337,0.520288,-0.341755,1.67537,5003.16
0.303349,-0.0415999,0.402175,-0.0814331,0.103827,0.638248,-0.766745,0.230267,0.489123,-0.299853,1.67252,4960.45
0.302397,-0.0405936,0.408328,-0.0886175,0.0936734,0.572723,-0.761986,0.225236,0.458362,-0.319965,1.61783,5038.91
0.301372,-0.0394707,0.414407,-0.104956,0.114989,0.622495,-0.756861,0.219621,0.427967,-0.245979,1.61816,4859.49
0.300252,-0.0382911,0.420433,-0.114752,0.120789,0.61712,-0.751258,0.213723,0.397834,-0.228104,1.59709,4819.15
0.299006,-0.0370324,0.42641,-0.127573,0.12889,0.612058,-0.745029,0.20743,0.367948,-0.192495,1.56362,4769.27
0.297689,-0.03572,0.432348,-0.122559,0.122177,0.552707,-0.738446,0.200868,0.338262,-0.199003,1.54859,4837.23
0.296254,-0.034425,0.438256,-0.146939,0.1326,0.604999,-0.731271,0.194393,0.308721,-0.152351,1.50882,4654.87
0.294831,-0.0330362,0.444089,-0.145789,0.14222,0.597284,-0.724152,0.187449,0.279557,-0.110506,1.52039,4622.02
0.293297,-0.0316687,0.449859,-0.157007,0.140033,0.5909,-0.716486,0.180611,0.250704,-0.107013,1.47766,4576.64
0.291818,-0.0302862,0.45558,-0.151492,0.141567,0.585846,-0.709089,0.173699,0.222098,-0.0832254,1.49929,4529.2
0.290164,-0.0288436,0.461222,-0.153986,0.134293,0.525166,-0.700818,0.166486,0.193891,-0.0874817,1.44225,4602.85
0.288581,-0.0274626,0.466827,-0.16207,0.141415,0.574008,-0.692905,0.159581,0.165863,-0.0434342,1.4508,4430.89
0.286952,-0.0260727,0.47233,-0.166837,0.142326,0.563501,-0.684758,0.152631,0.138349,-0.0263062,1.42567,4406.72
0.285385,-0.024707,0.477786,-0.160464,0.139844,0.558685,-0.676923,0.145803,0.111069,-0.0169478,1.44453,4360.68
0.283721,-0.0233365,0.483172,-0.154893,0.127585,0.501409,-0.668604,0.13895,0.0841379,-0.0375226,1.41405,4429.56
0.282108,-0.0220553,0.488511,-0.165137,0.131188,0.546646,-0.66054,0.132544,0.0574462,-0.00044127,1.40503,4268.59
0.280508,-0.02073,0.493761,-0.163812,0.135713,0.537665,-0.652542,0.125918,0.031193,0.0319928,1.40274,4243.02
0.278938,-0.0194024,0.498859,-0.160764,0.135951,0.522034,-0.644692,0.11928,0.00570312,0.0487655,1.39671,4224.29
0.277287,-0.0182271,0.50389,-0.153706,0.10941,0.468309,-0.636436,0.113403,-0.0194502,-0.0275532,1.37552,4287.2
0.275704,-0.0169962,0.508731,-0.162134,0.126039,0.49574,-0.62852,0.107249,-0.0436562,0.0667104,1.35624,4170.49
0.274165,-0.0157869,0.513495,-0.157568,0.123833,0.487836,-0.620826,0.101202,-0.0674763,0.0648768,1.36517,4144.43
0.272638,-0.014643,0.518162,-0.156342,0.117134,0.477899,-0.613192,0.0954829,-0.0908113,0.059003,1.35308,4117.75
0.271074,-0.0135668,0.522668,-0.145674,0.100187,0.419439,-0.605368,0.0901017,-0.11334,0.018045,1.34206,4197.11
0.269484,-0.0124761,0.527044,-0.162762,0.111688,0.448059,-0.59742,0.0846482,-0.135218,0.0883221,1.28646,4081.66
0.267935,-0.0114296,0.531246,-0.15863,0.107165,0.430359,-0.589675,0.0794156,-0.156231,0.0787201,1.29099,4082.73
0.266347,-0.0104786,0.535317,-0.162607,0.097379,0.416827,-0.581735,0.0746607,-0.176584,0.0599768,1.25449,4068.14
0.264797,-0.00950835,0.539231,-0.144262,0.0903202,0.364369,-0.573986,0.0698095,-0.196155,0.054669,1.27896,4139.87
0.263238,-0.00858109,0.542929,-0.159723,0.0949515,0.378693,-0.566188,0.0651732,-0.214646,0.0913072,1.21054,4063.24
0.261743,-0.00760651,0.546505,-0.152997,0.0997965,0.366193,-0.558717,0.0603004,-0.232526,0.120626,1.22664,4056.85
0.260171,-0.00675742,0.549851,-0.160992,0.0869471,0.342645,-0.550856,0.0560549,-0.249257,0.0815355,1.16438,4072.16
0.258692,-0.00593338,0.55308,-0.137687,0.0767106,0.300604,-0.543461,0.0519347,-0.265402,0.0647928,1.21711,4126.56
0.257182,-0.00509045,0.556065,-0.154663,0.0863163,0.305621,-0.535909,0.04772,-0.280325,0.120288,1.13101,4078.91
0.255689,-0.00425582,0.55889,-0.152881,0.0854658,0.289246,-0.528444,0.0435469,-0.294449,0.122312,1.1257,4086.88
0.25422,-0.00351143,0.561587,-0.150439,0.0762252,0.27616,-0.521098,0.039825,-0.307933,0.0997553,1.11235,4085.33
0.252708,-0.00277462,0.564047,-0.154794,0.0754501,0.251904,-0.51354,0.0361409,-0.320233,0.113674,1.06562,4110.99
0.251258,-0.00203134,0.566311,-0.13501,0.0691918,0.210782,-0.506288,0.0324245,-0.331554,0.100997,1.10245,4172.92
0.249823,-0.0013898,0.568416,-0.146902,0.0656938,0.215588,-0.499115,0.0292168,-0.342081,0.102525,1.03562,4134.71
0.248432,-0.000780808,0.570271,-0.142421,0.0623611,0.189966,-0.492161,0.0261718,-0.351357,0.100778,1.03087,4172.49
0.247037,-0.000158309,0.571994,-0.142918,0.0637439,0.176379,-0.485183,0.0230593,-0.359969,0.116902,1.00402,4180.23
0.2456,0.000410484,0.573503,-0.133747,0.0529495,0.140481,-0.477999,0.0202154,-0.367514,0.0845758,1.00199,4240.18
0.244263,0.000908265,0.574801,-0.136934,0.0509728,0.132959,-0.471313,0.0177265,-0.374007,0.0914457,0.966524,4237.76
0.242876,0.00143009,0.575955,-0.142036,0.0534347,0.118182,-0.464378,0.0151174,-0.379777,0.108525,0.926752,4256.84
0.241534,0.00188742,0.576887,-0.13741,0.0468312,0.0953674,-0.457668,0.0128307,-0.384434,0.0890689,0.91968,4294.46
0.240244,0.00229669,0.57769,-0.120038,0.0380986,0.0747681,-0.451221,0.0107844,-0.38845,0.0686161,0.951411,4326.9
0.238924,0.00264703,0.578275,-0.135213,0.0358756,0.0598755,-0.444619,0.00903264,-0.391373,0.0707341,0.864806,4349.99
0.237652,0.00301642,0.578695,-0.130174,0.0378252,0.0430847,-0.438262,0.0071857,-0.393477,0.0835566,0.869119,4379.62
0.236408,0.00334485,0.578981,-0.127425,0.0336309,0.029248,-0.43204,0.00554357,-0.394905,0.0718981,0.853494,4403.83
0.235233,0.00368162,0.57906,-0.109407,0.0313508,0.00738525,-0.426164,0.00385969,-0.395302,0.0709094,0.887568,4447.79
0.233994,0.00395513,0.578997,-0.126814,0.0280075,-0.00649414,-0.419972,0.00249213,-0.394985,0.0642275,0.796071,4474.99
0.232751,0.0041682,0.578728,-0.127336,0.021818,-0.027533,-0.413754,0.0014268,-0.39364,0.0478948,0.781052,4520.95
0.231586,0.00433049,0.578353,-0.119281,0.0166181,-0.0384216,-0.40793,0.000615369,-0.391764,0.036502,0.788741,4544.69
0.230426,0.00447238,0.577824,-0.107985,0.0132088,-0.0492554,-0.40213,-9.40892e-05,-0.389119,0.0304261,0.800455,4571.4
0.229294,0.00463478,0.577166,-0.115953,0.0166295,-0.0673767,-0.396468,-0.000906077,-0.385829,0.0454263,0.745487,4615.56
0.228114,0.00475161,0.576387,-0.120779,0.0119638,-0.0797119,-0.390571,-0.00149025,-0.381937,0.0293018,0.714579,4646.96
0.227046,0.00476917,0.575469,-0.109334,0.00179863,-0.0940491,-0.385232,-0.00157807,-0.377344,-0.000577454,0.735044,4685.16
0.225974,0.00479063,0.574374,-0.0998327,0.00199725,-0.101929,-0.37987,-0.00168535,-0.37187,0.00665865,0.740263,4710.58
0.224919,0.00481219,0.573205,-0.108037,0.00220833,-0.11972,-0.374595,-0.00179318,-0.366024,0.00742233,0.687989,4759.63
0.223872,0.00474821,0.571941,-0.107225,-0.00655189,-0.12937,-0.369359,-0.00147326,-0.359707,-0.0211962,0.678099,4790.15
0.222834,0.00466763,0.570545,-0.106252,-0.00825148,-0.14303,-0.364171,-0.00107036,-0.352723,-0.0220131,0.661901,4832.11
0.221806,0.00457627,0.569062,-0.105305,-0.00935497,-0.151849,-0.35903,-0.000613569,-0.345309,-0.0254055,0.647287,4863.73
0.220861,0.00441922,0.567505,-0.0879211,-0.0146203,-0.144875,-0.354307,0.000171703,-0.337527,-0.0427678,0.688308,4862.66
0.219916,0.00424878,0.565837,-0.0968323,-0.0174533,-0.170831,-0.349579,0.00102392,-0.329186,-0.0500332,0.629835,4936.8
0.219009,0.00406455,0.564111,-0.0928864,-0.0188651,-0.176788,-0.345044,0.00194506,-0.320554,-0.0546359,0.632905,4962.58
0.218062,0.00384286,0.562277,-0.0969849,-0.0227006,-0.187799,-0.340308,0.00305349,-0.311384,-0.0676124,0.601666,5003.8
0.217241,0.0035672,0.560437,-0.0764243,-0.0256615,-0.171309,-0.336203,0.0044318,-0.302183,-0.0777685,0.65777,4984.68
0.216387,0.00329311,0.558552,-0.0874374,-0.0280669,-0.192987,-0.331934,0.00580225,-0.29276,-0.0856148,0.594957,5053.15
0.215521,0.00295687,0.556565,-0.0886414,-0.0344313,-0.203491,-0.327606,0.00748347,-0.282823,-0.106442,0.582993,5092.18
0.214792,0.00263301,0.554594,-0.0746704,-0.0331626,-0.20177,-0.32396,0.00910274,-0.272971,-0.102561,0.614872,5106.36
0.214029,0.00226738,0.55254,-0.0710089,-0.0340372,-0.191195,-0.320146,0.0109309,-0.262702,-0.110197,0.608808,5104.29
0.21321,0.0018542,0.550499,-0.0839066,-0.0423095,-0.209076,-0.316049,0.0129968,-0.252493,-0.13747,0.55251,5165.19
0.212485,0.0014604,0.548375,-0.0741867,-0.0403255,-0.217432,-0.312426,0.0149658,-0.241877,-0.130646,0.575825,5201.61
0.211825,0.00102022,0.546262,-0.0676483,-0.0450745,-0.216412,-0.309123,0.0171667,-0.23131,-0.150163,0.579795,5219.11
0.211154,0.000514073,0.544192,-0.0624001,-0.0471173,-0.192671,-0.305772,0.0196974,-0.220961,-0.160089,0.586801,5188.65
0.210447,1.39735e-05,0.541994,-0.0724564,-0.0512102,-0.225067,-0.302234,0.0221979,-0.209971,-0.173556,0.536717,5284.78
0.209899,-0.00049624,0.539869,-0.0561035,-0.0522458,-0.217676,-0.299494,0.024749,-0.199343,-0.180082,0.582899,5284.52
0.209321,-0.000994039,0.537767,-0.0591217,-0.0509746,-0.215234,-0.296607,0.027238,-0.188833,-0.180975,0.556881,5301.47
0.208732,-0.00159433,0.535648,-0.0548595,-0.0558819,-0.19721,-0.293661,0.0302395,-0.178241,-0.202917,0.565703,5284.12
0.208186,-0.00218663,0.533511,-0.055925,-0.0606516,-0.218896,-0.29093,0.033201,-0.167553,-0.2179,0.546947,5355.5
0.207721,-0.00281532,0.531441,-0.0475769,-0.0643779,-0.21189,-0.288607,0.0363444,-0.157206,-0.232808,0.565722,5357.32
0.207272,-0.00342537,0.529363,-0.0460114,-0.0624688,-0.21283,-0.28636,0.0393946,-0.146814,-0.231217,0.558065,5381.36
0.206789,-0.00409862,0.527239,-0.0449663,-0.0626733,-0.19771,-0.283945,0.0427609,-0.136195,-0.240892,0.555944,5369.79
0.206364,-0.0048256,0.525209,-0.0435593,-0.0744433,-0.20791,-0.281818,0.0463958,-0.126043,-0.279746,0.550067,5414.68
0.205957,-0.00546768,0.523199,-0.0416,-0.0657489,-0.205768,-0.279787,0.0496062,-0.115996,-0.255614,0.548916,5428.42
0.205611,-0.00616323,0.521186,-0.0354385,-0.0712235,-0.206152,-0.278057,0.0530839,-0.10593,-0.282177,0.559017,5449.82
0.205242,-0.00698245,0.519214,-0.0378052,-0.0838886,-0.201886,-0.276211,0.05718,-0.0960723,-0.322803,0.544069,5460.24
0.204942,-0.00772212,0.517272,-0.0279097,-0.0688564,-0.180803,-0.274712,0.0608784,-0.0863612,-0.284635,0.571653,5434.86
0.204635,-0.00848551,0.515382,-0.0314896,-0.0781718,-0.193561,-0.273174,0.0646954,-0.07691,-0.32342,0.548443,5484.84
0.204418,-0.00928627,0.513542,-0.0222366,-0.0819976,-0.188403,-0.272088,0.0686992,-0.0677106,-0.337481,0.572985,5489.94
0.204245,-0.0100924,0.51174,-0.0177124,-0.0825515,-0.184564,-0.271223,0.07273,-0.0586987,-0.345162,0.577532,5500.55
0.20397,-0.0109166,0.510001,-0.025528,-0.0767205,-0.161876,-0.269852,0.0768507,-0.0500041,-0.340093,0.554204,5469.57
0.203788,-0.0117769,0.508209,-0.0187057,-0.0880939,-0.183496,-0.268939,0.0811522,-0.0410444,-0.379106,0.567782,5538.16
0.203596,-0.0125866,0.506534,-0.0196075,-0.0829206,-0.171558,-0.267982,0.085201,-0.0326675,-0.36865,0.560979,5525.32
0.20353,-0.0134872,0.504851,-0.00675354,-0.0922179,-0.172327,-0.267652,0.0897039,-0.0242531,-0.40516,0.593723,5545.97
0.203442,-0.0143262,0.503277,-0.00820645,-0.0781025,-0.146473,-0.267211,0.0938988,-0.0163859,-0.374315,0.586394,5505.72
0.203322,-0.015207,0.501757,-0.0123383,-0.0901984,-0.155621,-0.266609,0.098303,-0.00878721,-0.421021,0.57043,5544.9
0.203298,-0.0161123,0.500219,-0.00245361,-0.0926995,-0.157562,-0.266489,0.102829,-0.00109375,-0.429895,0.597387,5563.07
0.203304,-0.0170084,0.498766,0.000665283,-0.0917562,-0.14881,-0.266521,0.10731,0.00617236,-0.43612,0.601285,5558.31
0.203281,-0.0179007,0.497355,-0.00217785,-0.0830708,-0.131325,-0.266404,0.111771,0.013226,-0.424816,0.59422,5536.15
0.203277,-0.0188345,0.495971,-0.000390625,-0.0956129,-0.14169,-0.266385,0.11644,0.0201444,-0.4701,0.596254,5575.36
0.203281,-0.0197373,0.494655,0.000395203,-0.0924507,-0.134723,-0.266404,0.120954,0.0267227,-0.465023,0.597934,5571.67
0.203331,-0.0206186,0.493353,0.00514832,-0.0902451,-0.133408,-0.266656,0.125361,0.0332367,-0.469305,0.609756,5583.11
0.203336,-0.0215514,0.492114,0.00048412,-0.08684,-0.115284,-0.266682,0.130025,0.0394288,-0.473759,0.59781,5556.61
0.203462,-0.0224394,0.490852,0.0128235,-0.0909279,-0.12923,-0.267308,0.134465,0.0457388,-0.492113,0.629811,5602.52
0.203548,-0.0233695,0.489718,0.00886383,-0.0952448,-0.116165,-0.267741,0.139115,0.0514109,-0.513426,0.615782,5583.14
0.203643,-0.0242897,0.488604,0.00972595,-0.0942259,-0.114096,-0.268216,0.143716,0.056982,-0.517537,0.620282,5592.08
0.20376,-0.0252079,0.487534,0.0108476,-0.0854714,-0.09954,-0.268798,0.148307,0.0623284,-0.506607,0.626403,5571.74
0.203868,-0.0260683,0.486478,0.0110825,-0.0881136,-0.108206,-0.269339,0.15261,0.0676119,-0.524315,0.624166,5603.51
0.203994,-0.026974,0.485442,0.0128815,-0.0927359,-0.106,-0.269968,0.157138,0.0727877,-0.544766,0.629828,5607.71
0.204109,-0.0278805,0.484503,0.0118011,-0.0928263,-0.0961639,-0.270545,0.16167,0.0774832,-0.553511,0.628564,5596.15
0.204266,-0.0287332,0.48352,0.0160538,-0.0873163,-0.100668,-0.271329,0.165934,0.0823987,-0.545719,0.63991,5617.54
0.204403,-0.0295859,0.482638,0.0128007,-0.0793788,-0.0821256,-0.272016,0.170197,0.0868097,-0.539878,0.634236,5585.59
0.204568,-0.0304561,0.481782,0.0169098,-0.0891068,-0.0876282,-0.272842,0.174548,0.0910884,-0.576989,0.646017,5609.12
0.204674,-0.0313112,0.480896,0.0107941,-0.0875683,-0.0907349,-0.273369,0.178824,0.0955188,-0.575464,0.62693,5623.88
0.204826,-0.0320557,0.480134,0.015593,-0.0762322,-0.0780701,-0.27413,0.182546,0.0993308,-0.55584,0.647049,5603.49
0.20501,-0.0328976,0.479297,0.0171592,-0.0783723,-0.0778698,-0.275052,0.186756,0.103513,-0.575499,0.649545,5613.69
0.205106,-0.033693,0.478555,0.00982971,-0.081451,-0.0759766,-0.275532,0.190733,0.107223,-0.590988,0.629773,5617.1
0.205228,-0.0344812,0.477815,0.0124832,-0.0807137,-0.0758301,-0.276141,0.194674,0.110926,-0.595101,0.641245,5624.61
0.205344,-0.0351903,0.477112,0.0118317,-0.0726112,-0.0719666,-0.276719,0.198219,0.11444,-0.581488,0.639551,5623.33
