x,y,z,vx,vy,vz,svx,svy,svz,ox,oy,oz
0.186402,0.00850871,-0.00648956,-0.0101318,-0.0221865,0.031974,-0.182012,-0.0202757,2.53245,-0.00473066,0.320087,6000
0.186303,0.00819462,-0.0059753,-0.0102036,-0.032163,0.0526608,-0.181514,-0.0187053,2.52988,-0.030123,0.322896,6000
0.186193,0.00773963,-0.00521393,-0.0112305,-0.0465905,0.0779641,-0.180965,-0.0164304,2.52607,-0.0637475,0.320244,6000
0.186183,0.00729099,-0.00411194,-0.000962691,-0.0417646,0.102586,-0.180914,-0.0141871,2.52056,-0.0503559,0.345033,6000
0.186197,0.00670573,-0.00284005,0.00149384,-0.0599301,0.130241,-0.180987,-0.0112609,2.5142,-0.100817,0.347632,6000
0.186186,0.00615643,-0.00111744,-0.00117645,-0.056249,0.176395,-0.180929,-0.00851434,2.50559,-0.0894052,0.341724,6000
0.186218,0.00552966,0.000750437,0.00330048,-0.064181,0.191271,-0.18109,-0.00538049,2.49625,-0.115908,0.354212,6000
0.186263,0.00490513,0.00293392,0.0042031,-0.0581375,0.203262,-0.181316,-0.00225787,2.48533,-0.104248,0.355253,6000
0.186408,0.00418256,0.00534455,0.0148224,-0.073992,0.246849,-0.18204,0.00135502,2.47328,-0.15204,0.383448,6000
0.186637,0.00348201,0.00808178,0.023497,-0.0717361,0.280292,-0.183187,0.00485776,2.45959,-0.146469,0.402782,6000
0.186874,0.00271476,0.0111002,0.0242157,-0.0785659,0.309091,-0.184369,0.00869398,2.4445,-0.171751,0.404064,6000
0.187276,0.00192805,0.0143753,0.0374173,-0.0732357,0.304878,-0.186379,0.0126275,2.42812,-0.163516,0.43872,6000
0.187716,0.00107662,0.017885,0.0450699,-0.0871862,0.359394,-0.18858,0.0168847,2.41057,-0.208945,0.459056,6000
0.188298,0.000209758,0.0216562,0.0595901,-0.0887672,0.386167,-0.19149,0.021219,2.39172,-0.215186,0.497616,6000
0.188891,-0.000692417,0.0256517,0.0607498,-0.0923827,0.409143,-0.194456,0.0257299,2.37174,-0.232697,0.500979,6000
0.189559,-0.00164372,0.029904,0.0621352,-0.088558,0.395849,-0.197793,0.0304864,2.35048,-0.230972,0.510007,6000
0.190221,-0.00263378,0.034365,0.0677887,-0.101381,0.45681,-0.201103,0.0354367,2.32817,-0.275798,0.534223,6000
0.19098,-0.0036815,0.0389826,0.0777252,-0.107287,0.47284,-0.204898,0.0406753,2.30509,-0.29498,0.564398,6000
0.191687,-0.00477639,0.0437688,0.0724243,-0.112116,0.490112,-0.208435,0.0461498,2.28116,-0.315807,0.555413,6000
0.192447,-0.00590966,0.0487488,0.0707897,-0.105497,0.463588,-0.212237,0.0518161,2.25626,-0.308168,0.560692,6000
0.193213,-0.00705371,0.0539666,0.0783905,-0.117151,0.534306,-0.216065,0.0575364,2.23017,-0.354702,0.593881,6000
0.194034,-0.00824244,0.059255,0.0841125,-0.121726,0.541531,-0.220172,0.06348,2.20372,-0.372599,0.613178,6000
0.194926,-0.00949392,0.0646979,0.0912735,-0.128152,0.55735,-0.224628,0.0697374,2.17651,-0.400314,0.639487,6000
0.1959,-0.0107206,0.0702881,0.0906594,-0.114195,0.5204,-0.229498,0.075871,2.14856,-0.374302,0.642774,6000
0.19689,-0.0120047,0.0759845,0.101437,-0.13149,0.58331,-0.234451,0.0822913,2.12008,-0.440869,0.686808,5997.32
0.198011,-0.0133184,0.081812,0.114726,-0.134523,0.596732,-0.240053,0.0888598,2.09094,-0.454208,0.727808,5985.08
0.199057,-0.0146651,0.0878047,0.107193,-0.137905,0.613657,-0.245287,0.0955935,2.06098,-0.476713,0.715668,5961.61
0.200107,-0.0160315,0.0939218,0.107474,-0.139916,0.626395,-0.250534,0.102425,2.03039,-0.495678,0.733246,5941.28
0.201199,-0.017405,0.10012,0.101643,-0.127864,0.576978,-0.255994,0.109293,1.9994,-0.476916,0.727212,5961.38
0.20229,-0.018859,0.106399,0.111714,-0.148887,0.642945,-0.261448,0.116563,1.96801,-0.556618,0.775156,5894.2
0.203362,-0.0202768,0.11274,0.109787,-0.145176,0.649393,-0.266809,0.123652,1.9363,-0.551953,0.777334,5885.75
0.204449,-0.0217498,0.119214,0.111369,-0.150844,0.66288,-0.272247,0.131017,1.90393,-0.585824,0.796733,5862.19
0.205558,-0.0232531,0.125817,0.10322,-0.139943,0.614657,-0.277791,0.138534,1.87092,-0.569087,0.784316,5880.52
0.206665,-0.0247585,0.13245,0.113377,-0.154148,0.679303,-0.283327,0.14606,1.83775,-0.63324,0.835032,5813.44
0.207783,-0.026265,0.139164,0.114487,-0.154264,0.687489,-0.288917,0.153593,1.80418,-0.643229,0.846014,5802.61
0.208911,-0.0277705,0.146044,0.115436,-0.154167,0.704511,-0.294554,0.16112,1.76978,-0.661653,0.863676,5775.83
0.210047,-0.0292989,0.152927,0.105756,-0.142282,0.640771,-0.300234,0.168762,1.73536,-0.64397,0.84608,5804.23
0.21119,-0.0308586,0.159844,0.117036,-0.159709,0.708237,-0.305949,0.176561,1.70078,-0.720018,0.903033,5732.11
0.212292,-0.0323918,0.166897,0.112852,-0.157001,0.722304,-0.311459,0.184227,1.66551,-0.722047,0.900284,5716.8
0.213401,-0.0339622,0.174046,0.11355,-0.160806,0.731963,-0.317004,0.192079,1.62977,-0.752941,0.919487,5695.27
0.214504,-0.0354907,0.181217,0.102665,-0.142293,0.667594,-0.322518,0.199721,1.59392,-0.715577,0.898293,5722
0.215624,-0.036976,0.188414,0.114703,-0.152096,0.736942,-0.328119,0.207148,1.55793,-0.775895,0.959466,5647.72
0.216693,-0.0384871,0.195637,0.109528,-0.154733,0.739699,-0.333467,0.214703,1.52181,-0.795132,0.95216,5639.9
0.217723,-0.0399632,0.202959,0.105391,-0.151155,0.749742,-0.338613,0.222084,1.4852,-0.803458,0.958961,5615.64
0.218801,-0.041396,0.210303,0.100403,-0.133381,0.683684,-0.344005,0.229248,1.44848,-0.770002,0.954935,5643.06
0.219756,-0.0428078,0.217658,0.0978149,-0.144567,0.753117,-0.348781,0.236307,1.41171,-0.834627,0.973585,5567.93
0.22069,-0.0442148,0.225048,0.0956161,-0.14408,0.756767,-0.35345,0.243342,1.37476,-0.844046,0.980726,5559.04
0.221573,-0.0455399,0.232389,0.0904526,-0.135686,0.751729,-0.357867,0.249967,1.33805,-0.838023,0.97998,5544.99
0.222514,-0.0468208,0.239772,0.0876063,-0.119244,0.687254,-0.362572,0.256372,1.30114,-0.80897,0.981223,5568.65
0.223351,-0.0480332,0.247172,0.0856995,-0.124145,0.757808,-0.366757,0.262434,1.26414,-0.854989,1.00016,5492.79
0.224099,-0.0492289,0.254599,0.0765335,-0.122436,0.760495,-0.370494,0.268412,1.227,-0.862139,0.985721,5484.54
0.22487,-0.0503873,0.262028,0.0789444,-0.118629,0.760715,-0.374349,0.274204,1.18986,-0.868219,1.00913,5466.52
0.225514,-0.0515091,0.269444,0.0660095,-0.114873,0.759396,-0.377572,0.279814,1.15278,-0.875088,0.982403,5449.06
0.226191,-0.0525473,0.276909,0.0629619,-0.0966391,0.694955,-0.380953,0.285004,1.11545,-0.835306,0.984318,5473.01
0.226753,-0.0535637,0.284369,0.0575943,-0.104079,0.763837,-0.383766,0.290086,1.07816,-0.888175,0.990819,5398.03
0.227299,-0.0545375,0.29183,0.0559204,-0.0997196,0.764081,-0.386496,0.294955,1.04085,-0.884018,0.996531,5390.99
0.227729,-0.0554712,0.299259,0.0439941,-0.0956127,0.760684,-0.388644,0.299624,1.00371,-0.88803,0.971808,5374.84
0.228127,-0.0563664,0.306714,0.0370317,-0.0833307,0.693975,-0.390633,0.3041,0.966431,-0.86243,0.959179,5399.88
0.228453,-0.0571817,0.314193,0.0333725,-0.0834885,0.765845,-0.392263,0.308176,0.929037,-0.890901,0.970014,5322.38
0.22878,-0.0579846,0.321713,0.0335037,-0.0822178,0.770105,-0.393899,0.312191,0.891434,-0.897969,0.977929,5312.91
0.228998,-0.0587051,0.329159,0.0223358,-0.0737782,0.762405,-0.394989,0.315793,0.854207,-0.885005,0.950929,5300.22
0.229283,-0.0594622,0.336662,0.0265517,-0.0704824,0.698528,-0.396415,0.319579,0.816688,-0.885415,0.968177,5322.53
0.229412,-0.0601227,0.34418,0.0131714,-0.0676338,0.769833,-0.397059,0.322881,0.779099,-0.899517,0.94325,5245.6
0.229613,-0.0608251,0.351725,0.0206039,-0.071925,0.772598,-0.398065,0.326393,0.741374,-0.923156,0.976138,5236.98
0.229651,-0.0614804,0.359259,0.0038559,-0.0671032,0.771448,-0.398253,0.32967,0.703706,-0.917526,0.927307,5219.27
0.229748,-0.0621328,0.366796,0.0090554,-0.0607359,0.701655,-0.398739,0.332932,0.666019,-0.905041,0.947798,5246.43
0.229833,-0.0627161,0.374412,0.00870209,-0.0597237,0.779849,-0.399164,0.335848,0.627941,-0.926765,0.960343,5163.67
0.229827,-0.0633307,0.381997,-0.000630188,-0.0629341,0.776739,-0.399133,0.338921,0.590014,-0.944661,0.933923,5159.92
0.229888,-0.0639523,0.389614,0.00628662,-0.0636597,0.779913,-0.39944,0.342029,0.551932,-0.956353,0.964354,5138.15
0.229879,-0.0645675,0.397241,-0.000871138,-0.0572648,0.710064,-0.399394,0.345105,0.513794,-0.939708,0.934709,5165.68
0.229861,-0.0651391,0.404827,-0.00184021,-0.0585365,0.77681,-0.399304,0.347963,0.475864,-0.967538,0.949222,5090.68
0.229959,-0.0658238,0.412521,0.0100739,-0.0701111,0.787823,-0.399796,0.351387,0.437396,-1.01246,0.989388,5075.22
0.229926,-0.0664571,0.420161,-0.00335388,-0.0648483,0.782339,-0.399632,0.354553,0.399196,-1.00039,0.944797,5061.41
0.229962,-0.0671192,0.427905,0.00334861,-0.061633,0.72087,-0.399812,0.357864,0.360477,-0.998007,0.968887,5081.66
0.230005,-0.067762,0.435535,0.00432129,-0.0658279,0.781366,-0.400023,0.361078,0.322325,-1.03407,0.982305,5012
0.230118,-0.068446,0.443156,0.0115845,-0.0700432,0.780426,-0.400588,0.364498,0.284218,-1.05441,1.00676,5003.63
0.230161,-0.0690908,0.450823,0.00447693,-0.0660217,0.785046,-0.400807,0.367722,0.245886,-1.05242,0.986139,4980.87
0.230235,-0.0697531,0.458488,0.00750885,-0.06782,0.784955,-0.401174,0.371033,0.207558,-1.07235,1.00423,4962.32
0.230314,-0.0704584,0.466086,0.00736167,-0.0656579,0.70727,-0.401569,0.37456,0.16957,-1.06658,0.996614,4994.43
0.230333,-0.071144,0.473696,0.00200348,-0.070208,0.779211,-0.401667,0.377988,0.131522,-1.1076,0.996753,4914.48
0.230383,-0.0719239,0.481274,0.00512085,-0.0798569,0.776035,-0.401917,0.381887,0.09363,-1.14537,1.01123,4909.59
0.230472,-0.0725853,0.48883,0.00911102,-0.0677277,0.773724,-0.402362,0.385194,0.0558504,-1.11462,1.02666,4891.34
0.230533,-0.0733295,0.496381,0.00563049,-0.0692818,0.702947,-0.402664,0.388915,0.0180945,-1.12959,1.00893,4918.56
0.230632,-0.0739982,0.503895,0.0101273,-0.0684715,0.769458,-0.403159,0.392259,-0.0194767,-1.15215,1.04182,4843.53
0.230706,-0.074728,0.511397,0.00758667,-0.0747383,0.768207,-0.403529,0.395908,-0.0569868,-1.18309,1.03368,4836.5
0.230773,-0.0754807,0.51885,0.00682983,-0.0770699,0.763159,-0.403863,0.399671,-0.0942504,-1.19998,1.03717,4820.68
0.230869,-0.0761727,0.52627,0.00902349,-0.0644233,0.690768,-0.404347,0.403131,-0.131352,-1.16161,1.03967,4848.7
0.230991,-0.0769289,0.533642,0.0124588,-0.0774284,0.754816,-0.404956,0.406912,-0.168208,-1.23733,1.06686,4775.47
0.231066,-0.0776252,0.540956,0.00769501,-0.0713074,0.748987,-0.405331,0.410394,-0.20478,-1.21987,1.05162,4771.44
0.231193,-0.0783499,0.548162,0.0130157,-0.0742043,0.73786,-0.405967,0.414017,-0.240808,-1.24519,1.07576,4759.57
0.23126,-0.0790925,0.555391,0.00622004,-0.069132,0.67294,-0.406301,0.41773,-0.276953,-1.23126,1.0473,4782.02
0.231371,-0.0798164,0.562565,0.0113815,-0.0741272,0.734711,-0.406857,0.42135,-0.312827,-1.27789,1.08479,4711.88
0.231526,-0.0805428,0.569671,0.0157898,-0.0743843,0.727625,-0.407628,0.424982,-0.348356,-1.28584,1.09848,4708.86
0.231653,-0.0812816,0.576753,0.0130127,-0.07565,0.72522,-0.408263,0.428676,-0.383767,-1.30424,1.09267,4691.06
0.231794,-0.082016,0.583737,0.0131281,-0.0683719,0.650119,-0.408968,0.432348,-0.418685,-1.28142,1.08945,4722.29
0.231947,-0.0827341,0.590606,0.0157333,-0.0735252,0.703394,-0.409736,0.435938,-0.453031,-1.32971,1.11517,4657.04
0.23211,-0.0835068,0.597502,0.0166992,-0.0791245,0.706122,-0.410552,0.439802,-0.487509,-1.35785,1.12141,4646.43
0.232321,-0.0842338,0.604198,0.0215561,-0.0744499,0.685706,-0.411604,0.443437,-0.520991,-1.34955,1.14017,4643.4
0.232455,-0.0849595,0.610893,0.0125316,-0.0675548,0.623224,-0.412277,0.447065,-0.554465,-1.33408,1.10525,4663.86
0.232645,-0.0857266,0.617513,0.0193848,-0.0785515,0.677881,-0.413224,0.450901,-0.587565,-1.40288,1.15082,4600.26
0.232821,-0.0864658,0.624008,0.018045,-0.0756935,0.665112,-0.414105,0.454597,-0.620041,-1.39597,1.14422,4601.25
0.232973,-0.0872364,0.630445,0.0155716,-0.0789116,0.659094,-0.414865,0.45845,-0.652223,-1.42315,1.1427,4586.48
0.233164,-0.0880248,0.636742,0.0195786,-0.0807266,0.64483,-0.415821,0.462392,-0.683709,-1.43999,1.16204,4578.79
0.233359,-0.0888084,0.643,0.018151,-0.0729474,0.582575,-0.416796,0.46631,-0.715,-1.41709,1.1519,4601.19
0.233563,-0.0896044,0.649166,0.0208405,-0.0815155,0.631384,-0.417814,0.47029,-0.745829,-1.47917,1.1793,4542.63
0.233736,-0.0903697,0.655236,0.0177841,-0.0783638,0.621545,-0.418682,0.474116,-0.776178,-1.47373,1.17006,4541.65
0.233935,-0.0911848,0.661228,0.0203003,-0.0834686,0.613574,-0.419673,0.478192,-0.806138,-1.50766,1.18622,4529.81
0.234148,-0.0920044,0.66708,0.0198739,-0.0762988,0.544789,-0.420741,0.48229,-0.835399,-1.48246,1.17867,4558.56
0.234321,-0.0927967,0.672809,0.0176895,-0.081131,0.586707,-0.421605,0.486251,-0.864047,-1.53142,1.18809,4504.67
0.234517,-0.0935728,0.678487,0.0200668,-0.0794708,0.581439,-0.422584,0.490132,-0.892437,-1.53467,1.20135,4500.43
0.234653,-0.0943866,0.684039,0.0139114,-0.0833328,0.568451,-0.423264,0.494201,-0.920193,-1.56206,1.1828,4493.75
0.234851,-0.095166,0.689436,0.0184354,-0.0725528,0.502458,-0.424254,0.498098,-0.947181,-1.52529,1.19731,4520.92
0.235075,-0.0959679,0.6948,0.0229157,-0.0821159,0.549255,-0.425373,0.502107,-0.974,-1.59419,1.22782,4465.11
0.235207,-0.0967532,0.700051,0.013588,-0.0804092,0.537683,-0.426036,0.506034,-1.00025,-1.59217,1.19473,4466.92
0.235452,-0.0975352,0.705134,0.0250427,-0.0800819,0.520557,-0.427259,0.509944,-1.02567,-1.60427,1.24404,4463.2
0.235666,-0.0983451,0.710128,0.0199405,-0.0753923,0.46486,-0.42833,0.513993,-1.05064,-1.59258,1.21694,4483.81
0.235865,-0.0990824,0.715022,0.0203369,-0.0754967,0.50119,-0.429323,0.51768,-1.07511,-1.62248,1.23678,4437.72
0.236077,-0.0999007,0.719775,0.021759,-0.0837982,0.486688,-0.430386,0.521771,-1.09888,-1.66069,1.24338,4441.12
0.236224,-0.100656,0.724438,0.015004,-0.0773193,0.47749,-0.431118,0.525547,-1.12219,-1.64674,1.22397,4432.39
0.236394,-0.101439,0.728917,0.0158664,-0.0728926,0.416942,-0.43197,0.529462,-1.14459,-1.63722,1.22645,4458.87
0.236548,-0.102229,0.733347,0.015799,-0.0808968,0.453619,-0.432742,0.533412,-1.16673,-1.69531,1.24063,4412.99
0.236782,-0.102985,0.737591,0.0239395,-0.0774254,0.434558,-0.433911,0.537192,-1.18795,-1.68564,1.26962,4420.73
0.236981,-0.103779,0.741799,0.0203842,-0.0813148,0.430908,-0.434906,0.541163,-1.20899,-1.71689,1.2583,4408.7
0.23717,-0.104506,0.745797,0.0175962,-0.0676561,0.37217,-0.435851,0.544797,-1.22898,-1.66802,1.2463,4436
0.237373,-0.105301,0.749682,0.0207199,-0.0814377,0.397809,-0.436863,0.548773,-1.24841,-1.74869,1.27194,4399.3
0.237574,-0.106023,0.753462,0.0206726,-0.0739128,0.387103,-0.437872,0.552382,-1.26731,-1.72316,1.27223,4400.56
0.237755,-0.106739,0.757114,0.0184845,-0.073336,0.374011,-0.438775,0.555963,-1.28557,-1.73729,1.26815,4397.7
0.237967,-0.107463,0.76065,0.0216827,-0.0741425,0.362048,-0.439834,0.559583,-1.30325,-1.75202,1.28468,4394
0.238124,-0.108177,0.764059,0.014636,-0.0664312,0.317311,-0.44062,0.563151,-1.32029,-1.72821,1.25587,4412.1
0.238309,-0.108903,0.767289,0.0189774,-0.0744011,0.330786,-0.441546,0.566784,-1.33644,-1.7803,1.2848,4387.36
0.238521,-0.10963,0.770391,0.0216965,-0.0743912,0.317664,-0.442606,0.570417,-1.35196,-1.78401,1.29351,4389.98
0.238687,-0.110343,0.773363,0.0169312,-0.0730705,0.304358,-0.443432,0.573984,-1.36682,-1.79,1.2781,4388.51
0.238839,-0.111042,0.776204,0.014174,-0.0650482,0.264399,-0.444194,0.577478,-1.38102,-1.76697,1.26952,4404.67
0.239061,-0.111759,0.778938,0.0227417,-0.07342,0.279956,-0.445304,0.581063,-1.39469,-1.82059,1.31087,4380.53
0.239213,-0.11241,0.781471,0.0156311,-0.0666672,0.25943,-0.446067,0.584318,-1.40736,-1.79693,1.28013,4389.81
0.239369,-0.11312,0.783904,0.0159515,-0.0726952,0.249121,-0.446846,0.587868,-1.41952,-1.83351,1.28918,4386.52
0.239489,-0.113795,0.78621,0.0111639,-0.0628475,0.214711,-0.447446,0.591244,-1.43105,-1.79968,1.27043,4400.8
0.239652,-0.114469,0.788382,0.0166641,-0.0690269,0.222412,-0.44826,0.594614,-1.44191,-1.84329,1.29942,4384.2
0.239835,-0.115189,0.790416,0.0187958,-0.0737015,0.208282,-0.449177,0.598213,-1.45208,-1.8632,1.30421,4389.24
0.239928,-0.115818,0.792328,0.00944977,-0.0644371,0.19574,-0.449639,0.601359,-1.46164,-1.83674,1.27191,4389.64
0.240151,-0.116473,0.794031,0.0207755,-0.0609485,0.158508,-0.450755,0.604633,-1.47015,-1.83306,1.3144,4407.11
0.240284,-0.11714,0.795686,0.0136047,-0.0683235,0.169568,-0.451419,0.607969,-1.47843,-1.87745,1.29017,4389.01
0.240433,-0.117808,0.797136,0.0152847,-0.0684158,0.148407,-0.452165,0.611309,-1.48568,-1.87714,1.29941,4400.81
0.240572,-0.118408,0.798435,0.0142426,-0.0614464,0.133063,-0.452861,0.61431,-1.49218,-1.86035,1.29595,4403.54
0.240695,-0.119063,0.799632,0.0114358,-0.0609505,0.111456,-0.453475,0.617583,-1.49816,-1.86912,1.28668,4411.4
0.240826,-0.11972,0.800693,0.0134003,-0.0672394,0.108594,-0.454129,0.620867,-1.50346,-1.90218,1.29838,4406.68
0.24095,-0.12033,0.801668,0.0127121,-0.0624634,0.0998108,-0.45475,0.623917,-1.50834,-1.88915,1.29588,4408.89
0.241082,-0.120968,0.802483,0.0135406,-0.0653374,0.0835205,-0.455411,0.627107,-1.51242,-1.90815,1.29909,4415.68
0.241152,-0.121552,0.803121,0.00651412,-0.0544052,0.0594039,-0.455761,0.630029,-1.51561,-1.87306,1.27296,4426.32
0.241269,-0.12214,0.803626,0.0119904,-0.0601685,0.0516785,-0.456347,0.632967,-1.51813,-1.90772,1.29768,4425.95
0.241345,-0.122734,0.804018,0.00770721,-0.0608353,0.0401245,-0.456723,0.635937,-1.52009,-1.91235,1.27919,4430.71
0.241473,-0.123321,0.804263,0.0131042,-0.0601074,0.0251404,-0.457363,0.638872,-1.52132,-1.91464,1.30026,4437.58
0.241549,-0.12392,0.804376,0.00778961,-0.0613213,0.0115295,-0.457743,0.641867,-1.52188,-1.92508,1.27812,4443.23
0.241598,-0.124464,0.804351,0.00464283,-0.0506717,-0.00235263,-0.457992,0.644588,-1.52175,-1.89364,1.27021,4449.28
0.241642,-0.125048,0.804215,0.00444031,-0.0598251,-0.013855,-0.458209,0.647509,-1.52108,-1.9369,1.27055,4454.65
0.24162,-0.125624,0.803948,-0.00227051,-0.0589706,-0.0273987,-0.458098,0.650389,-1.51974,-1.9328,1.24575,4461.78
0.241626,-0.126178,0.80358,0.000624084,-0.0567047,-0.0377014,-0.458129,0.653158,-1.5179,-1.93122,1.25878,4466.68
0.241641,-0.126668,0.803053,0.00140797,-0.0456307,-0.0490723,-0.458204,0.655608,-1.51526,-1.90002,1.25808,4472.92
0.241635,-0.127182,0.802349,-0.000616455,-0.0526199,-0.0720825,-0.458174,0.658178,-1.51174,-1.93089,1.24661,4487.89
0.241589,-0.127713,0.801592,-0.00473022,-0.0543701,-0.0774475,-0.457943,0.660833,-1.50796,-1.93909,1.23332,4488.83
0.241568,-0.128208,0.800676,-0.00208282,-0.0506729,-0.0938232,-0.457842,0.663307,-1.50338,-1.92726,1.24151,4500.6
0.241625,-0.128697,0.799591,0.00529064,-0.0455364,-0.101024,-0.458126,0.665753,-1.49795,-1.91779,1.26387,4504.58
0.241568,-0.129159,0.798499,-0.00587311,-0.0473083,-0.111804,-0.457839,0.668063,-1.4925,-1.92955,1.21918,4512.79
0.241532,-0.129664,0.797145,-0.00362701,-0.0517029,-0.138654,-0.457662,0.670587,-1.48573,-1.94182,1.22837,4531.95
0.241399,-0.130119,0.795759,-0.01371,-0.0465744,-0.141882,-0.456993,0.672861,-1.4788,-1.92787,1.19156,4532.31
0.241345,-0.130583,0.794227,-0.00499795,-0.043267,-0.142628,-0.456724,0.675185,-1.47114,-1.92544,1.22518,4535.42
0.241254,-0.13104,0.792616,-0.00932007,-0.0467194,-0.164972,-0.456269,0.677466,-1.46308,-1.93724,1.19968,4553.84
0.241165,-0.131547,0.790895,-0.00904694,-0.0519104,-0.176282,-0.455827,0.680001,-1.45447,-1.95586,1.20029,4561.46
0.241097,-0.131991,0.788971,-0.00702057,-0.0455185,-0.19696,-0.455484,0.682224,-1.44486,-1.9305,1.20177,4577.7
0.240956,-0.132368,0.787041,-0.0130962,-0.0351091,-0.179704,-0.454781,0.684109,-1.4352,-1.91048,1.18187,4566.84
0.240849,-0.132826,0.785003,-0.0109665,-0.0469116,-0.208698,-0.454246,0.6864,-1.42501,-1.95037,1.18415,4593.76
0.240751,-0.133284,0.782769,-0.010025,-0.0468735,-0.228699,-0.453756,0.688689,-1.41385,-1.94311,1.18121,4607.4
0.240656,-0.133685,0.780433,-0.00979309,-0.0410629,-0.239215,-0.453278,0.690694,-1.40217,-1.92572,1.17795,4616.37
0.240568,-0.134053,0.778015,-0.00816345,-0.0342629,-0.225125,-0.452839,0.692534,-1.39008,-1.9149,1.18349,4610.66
0.240444,-0.134461,0.775531,-0.0126434,-0.0417984,-0.254327,-0.452222,0.694575,-1.37766,-1.93742,1.1594,4638.3
0.240292,-0.134874,0.772942,-0.0156464,-0.0421951,-0.265198,-0.451458,0.696635,-1.36471,-1.93597,1.14851,4646.65
0.240112,-0.135266,0.770287,-0.0183487,-0.0401733,-0.271783,-0.450562,0.698597,-1.35144,-1.93077,1.13728,4655.36
0.239957,-0.135603,0.767486,-0.0159668,-0.0345444,-0.286822,-0.449783,0.700284,-1.33743,-1.91192,1.141,4670.89
0.239779,-0.135993,0.764587,-0.0164795,-0.0363256,-0.26992,-0.448897,0.702235,-1.32293,-1.92924,1.13741,4663.88
0.2396,-0.136351,0.761609,-0.0183868,-0.0366501,-0.304926,-0.448,0.704024,-1.30805,-1.92036,1.12133,4697.11
0.239435,-0.136678,0.75853,-0.0168732,-0.0334686,-0.315271,-0.447176,0.705658,-1.29265,-1.91091,1.1234,4705.4
0.239261,-0.137012,0.755366,-0.0178223,-0.0341919,-0.324036,-0.446306,0.707328,-1.27683,-1.91492,1.11453,4717.04
0.239045,-0.137343,0.752107,-0.0201277,-0.0308269,-0.3034,-0.445224,0.708984,-1.26053,-1.91134,1.10699,4709.51
0.238835,-0.137619,0.748787,-0.0214798,-0.0281952,-0.339966,-0.444176,0.71036,-1.24393,-1.89409,1.09309,4745.26
0.23863,-0.13792,0.745399,-0.0210114,-0.0309158,-0.346881,-0.44315,0.71187,-1.227,-1.90575,1.0914,4751.84
0.238398,-0.138177,0.741926,-0.0237518,-0.0262894,-0.35564,-0.44199,0.713154,-1.20963,-1.8876,1.07663,4764.8
0.238202,-0.138463,0.738359,-0.0182259,-0.0266321,-0.332031,-0.441011,0.714584,-1.1918,-1.89878,1.09514,4756.21
0.237923,-0.138737,0.734692,-0.028569,-0.0279785,-0.375519,-0.439616,0.71595,-1.17346,-1.88983,1.04657,4797.99
0.237707,-0.139004,0.731009,-0.0220886,-0.0274124,-0.377112,-0.438537,0.717289,-1.15505,-1.88976,1.07011,4800.59
0.237504,-0.139227,0.727259,-0.0208374,-0.022847,-0.384052,-0.43752,0.718404,-1.13629,-1.87346,1.06467,4813.98
0.237256,-0.139442,0.72344,-0.0230852,-0.0199973,-0.355535,-0.43628,0.719478,-1.1172,-1.87458,1.05639,4803.06
0.237029,-0.139668,0.719561,-0.0232147,-0.023111,-0.397229,-0.435147,0.720607,-1.0978,-1.87258,1.04535,4845.04
0.236806,-0.139878,0.715607,-0.0228943,-0.0214828,-0.404895,-0.434029,0.721656,-1.07803,-1.86543,1.0421,4852.72
