0.179457,0.0271476,0.00752399,0.0281317,0.00477063,0.200949,-0.147286,-0.11347,2.46238,0.236769,0.3604,5929.13
0.179764,0.0270988,0.00989196,0.0313873,-0.00500374,0.24248,-0.148819,-0.113226,2.45054,0.215923,0.370212,5895.18
0.180214,0.0270827,0.0123637,0.0460724,-0.0016428,0.253103,-0.151068,-0.113146,2.43818,0.229487,0.411265,5888.85
0.180653,0.0269399,0.0150722,0.0449371,-0.0146267,0.277355,-0.153263,-0.112432,2.42464,0.19374,0.407,5867.44
0.181213,0.0267865,0.0178863,0.0522197,-0.0142831,0.261967,-0.156067,-0.111664,2.41057,0.199283,0.43121,5874.71
0.181819,0.0265424,0.020927,0.0620529,-0.0249889,0.311362,-0.159097,-0.110444,2.39537,0.17035,0.462822,5831.3
0.182619,0.0261843,0.0240579,0.0818375,-0.0366737,0.320606,-0.163093,-0.108654,2.37971,0.141903,0.517895,5825.6
0.183392,0.0258368,0.0273683,0.0791962,-0.0355829,0.338985,-0.16696,-0.106916,2.36316,0.147513,0.510748,5806.44
0.184329,0.0254136,0.0307177,0.0872262,-0.0393958,0.311802,-0.171645,-0.1048,2.34641,0.132539,0.541133,5819.18
0.185367,0.0249307,0.0342277,0.106291,-0.0494478,0.359418,-0.176835,-0.102386,2.32886,0.103999,0.602365,5774.04
0.186537,0.0244234,0.0378555,0.119821,-0.0519518,0.371486,-0.182686,-0.099849,2.31072,0.0974226,0.641296,5764.88
0.18777,0.0238504,0.0415644,0.126244,-0.0586683,0.379799,-0.18885,-0.0969843,2.29218,0.0752787,0.665595,5752.04
0.189136,0.0232577,0.0453233,0.139917,-0.0606987,0.38491,-0.195682,-0.0940205,2.27338,0.0673043,0.713948,5740.65
0.190635,0.0226419,0.0491711,0.139546,-0.05732,0.358192,-0.203177,-0.0909418,2.25414,0.0705157,0.72059,5749.58
0.19224,0.0219862,0.0530348,0.164355,-0.0671467,0.395646,-0.211202,-0.0876632,2.23483,0.0365058,0.80825,5710.57
0.194015,0.0213491,0.0569606,0.18175,-0.0652397,0.402,-0.220077,-0.0844777,2.2152,0.0399433,0.8614,5702.85
0.195801,0.020633,0.0609379,0.182829,-0.0733252,0.407278,-0.229004,-0.0808973,2.19531,0.0100001,0.876057,5690.43
0.197696,0.0198202,0.0649443,0.176422,-0.0756704,0.372962,-0.23848,-0.076833,2.17528,-0.000544546,0.876732,5704.02
0.199699,0.0189772,0.068964,0.205086,-0.0863157,0.411617,-0.248494,-0.0726184,2.15518,-0.036816,0.983926,5662.69
0.201742,0.0180959,0.0729647,0.209213,-0.0902479,0.409666,-0.258709,-0.0682117,2.13518,-0.0511811,1.00217,5660.57
0.203882,0.0171683,0.0770061,0.219107,-0.0949821,0.413841,-0.269408,-0.0635739,2.11497,-0.0718148,1.05164,5647.4
0.206151,0.0162472,0.0811249,0.211287,-0.0857532,0.383423,-0.280756,-0.058968,2.09438,-0.0548044,1.04817,5657.93
0.208366,0.0152014,0.0852127,0.22683,-0.107084,0.418593,-0.291832,-0.0537393,2.07394,-0.128145,1.1246,5619.37
0.210733,0.0141269,0.0893065,0.24229,-0.110033,0.4192,-0.303662,-0.0483666,2.05347,-0.136564,1.18437,5614.79
0.213114,0.0130635,0.0934524,0.243895,-0.108891,0.424541,-0.315571,-0.0430497,2.03274,-0.143704,1.20911,5600.96
0.215546,0.0119647,0.0975384,0.226367,-0.102292,0.380376,-0.32773,-0.0375555,2.01231,-0.138121,1.18374,5620.83
0.217976,0.0107713,0.101695,0.248802,-0.122197,0.425667,-0.339878,-0.0315888,1.99152,-0.209356,1.28931,5573.21
0.220466,0.00964266,0.105896,0.255019,-0.115575,0.430104,-0.35233,-0.0259455,1.97052,-0.193306,1.32262,5567.43
0.22301,0.00858191,0.110065,0.260542,-0.108621,0.427,-0.365052,-0.0206418,1.94967,-0.189643,1.36368,5559.94
0.225534,0.00739726,0.114289,0.234966,-0.110281,0.393138,-0.377672,-0.0147185,1.92856,-0.210144,1.31712,5571.18
0.228105,0.00627183,0.118493,0.263264,-0.115244,0.430515,-0.390527,-0.00909134,1.90754,-0.236733,1.44447,5530.45
0.230638,0.00514374,0.122798,0.25932,-0.115516,0.440826,-0.403189,-0.00345092,1.88601,-0.247634,1.44923,5519.03
0.233199,0.00407302,0.127062,0.26228,-0.109643,0.436628,-0.415996,0.00190272,1.86469,-0.243352,1.48898,5513.05
0.235666,0.0029836,0.131345,0.229661,-0.101415,0.398714,-0.428331,0.00734979,1.84328,-0.235617,1.42299,5526.57
0.238244,0.00204615,0.135676,0.263957,-0.0959952,0.443546,-0.44122,0.0120371,1.82162,-0.237009,1.5739,5479.92
0.240705,0.00108671,0.139969,0.251959,-0.0982467,0.439537,-0.453523,0.0168343,1.80016,-0.256684,1.5496,5479.42
0.243106,0.000150804,0.144315,0.245869,-0.0958366,0.445013,-0.465528,0.0215138,1.77843,-0.259837,1.56996,5464.22
0.245525,-0.00069461,0.148608,0.247711,-0.0865703,0.439659,-0.477623,0.0257408,1.75696,-0.245086,1.60676,5458.12
0.247834,-0.00143114,0.152919,0.21502,-0.0685643,0.401301,-0.489172,0.0294235,1.73541,-0.20866,1.5385,5471.64
0.250064,-0.00213917,0.157276,0.22836,-0.0725021,0.446207,-0.500322,0.0329636,1.71362,-0.238181,1.62981,5424.68
0.252218,-0.002763,0.1616,0.220547,-0.0638806,0.442686,-0.511091,0.0360828,1.692,-0.218974,1.62498,5423.82
0.254269,-0.00334668,0.165978,0.210022,-0.0597683,0.448393,-0.521346,0.0390012,1.67011,-0.219279,1.62726,5408.41
0.256319,-0.00385042,0.170301,0.190793,-0.0468941,0.402426,-0.531594,0.0415199,1.64849,-0.191028,1.59693,5428.91
0.258242,-0.00421852,0.174625,0.196921,-0.0376934,0.442731,-0.541209,0.0433604,1.62688,-0.177293,1.65852,5383.89
0.260065,-0.00449488,0.178953,0.186676,-0.0282988,0.443205,-0.550324,0.0447422,1.60523,-0.159141,1.64814,5379.52
0.261855,-0.00469663,0.183261,0.183279,-0.0206593,0.441135,-0.559273,0.0457509,1.5837,-0.145304,1.66708,5370.28
0.263512,-0.00483807,0.187596,0.154297,-0.0131667,0.403509,-0.567561,0.0464581,1.56202,-0.130004,1.60332,5383.83
0.265138,-0.00483515,0.191859,0.166455,0.000298452,0.436607,-0.575689,0.0464436,1.5407,-0.0965663,1.68208,5345.16
0.266644,-0.00479488,0.196151,0.154214,0.0041244,0.439484,-0.583219,0.0462422,1.51924,-0.0928067,1.65997,5338.02
0.268081,-0.00464867,0.200523,0.147125,0.0149711,0.447643,-0.590402,0.0455112,1.49739,-0.0627212,1.66781,5322.06
0.269439,-0.00444637,0.204816,0.126434,0.0188322,0.399707,-0.597193,0.0444997,1.47592,-0.0554044,1.62256,5344.32
0.270847,-0.00416213,0.209168,0.144247,0.0291062,0.445647,-0.604237,0.0430785,1.45416,-0.0252941,1.71491,5295.19
0.27206,-0.00380558,0.213523,0.124173,0.0365109,0.445885,-0.6103,0.0412957,1.43239,-0.00579152,1.66259,5291.76
0.273298,-0.00332969,0.217876,0.126791,0.0487309,0.445728,-0.616491,0.0389163,1.41062,0.0304995,1.69871,5281.12
0.274475,-0.00285165,0.22229,0.109586,0.0445012,0.410973,-0.622377,0.0365261,1.38855,0.0172183,1.65857,5292.95
0.275619,-0.00226891,0.226688,0.117157,0.0596728,0.450298,-0.628097,0.0336124,1.36656,0.0698978,1.71576,5250.13
0.276756,-0.00167354,0.231121,0.116431,0.0609663,0.45392,-0.633782,0.0306355,1.3444,0.0720621,1.72473,5243.26
0.277873,-0.00103153,0.235599,0.114362,0.0657416,0.458563,-0.639367,0.0274255,1.32201,0.0927288,1.73653,5229.56
0.278991,-0.000252275,0.24007,0.104004,0.0725416,0.416206,-0.644953,0.0235292,1.29965,0.11794,1.71537,5247.16
0.280033,0.000388933,0.24462,0.106747,0.0656596,0.465977,-0.650165,0.0203231,1.2769,0.103019,1.75775,5195.66
0.281086,0.00115921,0.249121,0.107867,0.0788764,0.460913,-0.655432,0.0164718,1.25439,0.154294,1.77144,5196.29
0.282123,0.00203403,0.253667,0.106119,0.089582,0.465482,-0.660613,0.0120976,1.23166,0.188681,1.78297,5181.02
0.283131,0.00279714,0.258313,0.103217,0.0781425,0.475781,-0.665653,0.00828208,1.20843,0.158635,1.79337,5163.21
0.284142,0.00370138,0.262879,0.0941134,0.0841761,0.425018,-0.670708,0.0037609,1.18561,0.192158,1.77242,5187.1
0.285174,0.00454618,0.267547,0.10571,0.0865076,0.478012,-0.67587,-0.000463102,1.16226,0.207886,1.84249,5131.92
0.286192,0.00549829,0.272122,0.10423,0.0974965,0.468497,-0.680959,-0.00522367,1.13939,0.249921,1.842,5135.89
0.287186,0.00643135,0.276843,0.101822,0.0955445,0.483405,-0.685931,-0.00988893,1.11579,0.249977,1.8559,5112.41
0.288197,0.00743459,0.281467,0.0940579,0.0933934,0.430431,-0.690983,-0.0149052,1.09267,0.255362,1.83728,5138.4
0.289237,0.00847376,0.286222,0.106528,0.10641,0.486905,-0.696185,-0.020101,1.06889,0.310512,1.91179,5080.34
0.290165,0.00948969,0.290858,0.0950134,0.104031,0.474774,-0.700824,-0.0251806,1.04571,0.307568,1.87907,5086.41
0.29114,0.010587,0.295574,0.0998352,0.112363,0.482938,-0.705699,-0.0306671,1.02213,0.348046,1.91884,5067.17
0.292052,0.0116988,0.300271,0.0849665,0.103503,0.437248,-0.710262,-0.0362263,0.998644,0.329151,1.876,5086.92
0.292977,0.012876,0.304996,0.0946564,0.120539,0.483762,-0.714884,-0.042112,0.975022,0.402393,1.94267,5036.8
0.293846,0.014081,0.309655,0.0890381,0.1234,0.47709,-0.719232,-0.0481374,0.951727,0.415399,1.93028,5037.5
0.294746,0.0153491,0.314409,0.0921051,0.129844,0.486877,-0.723729,-0.0544775,0.927954,0.450006,1.9611,5017.96
0.295526,0.0165833,0.31906,0.0726013,0.114895,0.43292,-0.727628,-0.0606486,0.904701,0.414637,1.90126,5043.52
0.296423,0.0179167,0.323766,0.0919342,0.136542,0.481876,-0.732117,-0.0673157,0.881172,0.508794,2.00121,4990.64
0.297219,0.0192262,0.328459,0.0814545,0.134096,0.480563,-0.736095,-0.0738633,0.857707,0.504696,1.96875,4987.97
0.298036,0.0206065,0.333126,0.0836884,0.141336,0.477972,-0.740181,-0.0807645,0.834368,0.545881,1.99555,4977.94
0.298773,0.0219878,0.337834,0.0685619,0.128593,0.438244,-0.743864,-0.0876713,0.81083,0.518799,1.95255,4991.88
0.299534,0.0234097,0.342421,0.0779419,0.145603,0.469742,-0.747669,-0.0947809,0.787893,0.59901,2.0138,4953.21
0.300174,0.0248635,0.347068,0.0655823,0.148867,0.475858,-0.750872,-0.10205,0.764658,0.617862,1.98251,4942.69
0.300964,0.026322,0.351653,0.0808258,0.149347,0.469473,-0.754818,-0.109342,0.741735,0.635976,2.04852,4936.79
0.301589,0.0278543,0.356248,0.0582026,0.142645,0.427754,-0.757944,-0.117004,0.71876,0.632255,1.9731,4951.62
0.302314,0.0293401,0.360802,0.0742523,0.152148,0.466315,-0.76157,-0.124433,0.69599,0.689125,2.06125,4908.01
0.30299,0.0308754,0.365327,0.0692413,0.157217,0.463336,-0.764951,-0.132109,0.673366,0.718305,2.04566,4905.21
0.303673,0.0323896,0.369833,0.0699371,0.155048,0.461429,-0.768366,-0.13968,0.650836,0.728741,2.06357,4894.79
0.304266,0.0339102,0.374352,0.0606812,0.155711,0.462735,-0.771329,-0.147283,0.628241,0.752722,2.04708,4882.25
0.304916,0.0355469,0.378756,0.0605469,0.152358,0.409954,-0.774581,-0.155466,0.606222,0.758556,2.0501,4906.43
0.305452,0.0371095,0.383206,0.0549194,0.160018,0.455722,-0.777262,-0.16328,0.58397,0.811503,2.06047,4856.26
0.306098,0.0387208,0.387589,0.0661407,0.164997,0.448795,-0.780492,-0.171336,0.562056,0.842136,2.10608,4857.9
0.306632,0.0403243,0.391913,0.0545959,0.164199,0.442758,-0.783158,-0.179354,0.540437,0.8579,2.07337,4849.92
0.307237,0.0419807,0.396292,0.0563493,0.154197,0.407687,-0.786184,-0.187636,0.51854,0.846353,2.08839,4861.21
0.307736,0.0435696,0.400524,0.0511627,0.162697,0.43338,-0.788682,-0.19558,0.497379,0.9042,2.09179,4827.9
0.308316,0.0452695,0.404814,0.0593018,0.174068,0.439297,-0.791578,-0.20408,0.475929,0.957958,2.13213,4817.7
0.308802,0.0469318,0.408975,0.049826,0.170219,0.426071,-0.794011,-0.212391,0.455125,0.959793,2.10374,4817.17
0.309283,0.0485939,0.413198,0.044797,0.154727,0.3931,-0.796417,-0.220702,0.434011,0.933375,2.09613,4826.15
0.309752,0.0502622,0.4173,0.047934,0.170833,0.420074,-0.798758,-0.229043,0.413499,1.02038,2.12926,4792.76
0.310178,0.0519783,0.421393,0.0436981,0.175728,0.419086,-0.800891,-0.237623,0.393036,1.04862,2.12153,4787.77
0.310617,0.0536864,0.425421,0.0448853,0.174914,0.412476,-0.803083,-0.246164,0.372896,1.06583,2.13592,4782.07
0.310998,0.0554228,0.429376,0.035553,0.161646,0.368222,-0.804992,-0.254846,0.353118,1.04296,2.10304,4800.23
0.311373,0.0571805,0.433314,0.0383881,0.17999,0.40321,-0.806867,-0.263635,0.33343,1.13981,2.13967,4760.13
0.311726,0.0589425,0.437185,0.0361053,0.18042,0.396402,-0.80863,-0.272445,0.314075,1.15195,2.13474,4760.98
0.312045,0.0607127,0.44095,0.0326477,0.181277,0.385519,-0.810224,-0.281296,0.295251,1.17759,2.1306,4757.82
0.312332,0.0624685,0.444715,0.0267278,0.163442,0.350517,-0.81166,-0.290075,0.276424,1.14071,2.11267,4769.62
0.312642,0.0642528,0.448412,0.0317535,0.182712,0.378503,-0.81321,-0.298996,0.257942,1.24313,2.15077,4736.32
0.312864,0.066009,0.452034,0.0227325,0.179839,0.370978,-0.81432,-0.307777,0.239828,1.24411,2.12138,4737
0.313148,0.0678038,0.455588,0.0290527,0.183783,0.363904,-0.815739,-0.316751,0.222059,1.28279,2.15308,4731.8
0.313363,0.0695613,0.459123,0.020014,0.163612,0.329032,-0.816814,-0.325539,0.204387,1.23593,2.1178,4744.66
0.313586,0.0713798,0.462525,0.0228973,0.186211,0.348395,-0.817932,-0.334631,0.187375,1.35012,2.1469,4717.96
0.313796,0.0731696,0.465926,0.0215149,0.18328,0.34823,-0.818982,-0.34358,0.170372,1.35097,2.14569,4712.84
0.31394,0.0749939,0.469234,0.01474,0.186801,0.338797,-0.819702,-0.352702,0.153829,1.38795,2.12748,4710.94
0.314082,0.0768113,0.472499,0.0144775,0.1861,0.334351,-0.820409,-0.361788,0.137503,1.40877,2.13568,4704.26
0.314165,0.0786198,0.475672,0.00775146,0.168361,0.295388,-0.820825,-0.370831,0.121638,1.37132,2.10811,4721.22
0.314332,0.0804596,0.478752,0.0170593,0.188393,0.315323,-0.821658,-0.38003,0.106241,1.47755,2.156,4694.37
0.314483,0.0822791,0.481796,0.0154999,0.186315,0.3117,-0.822415,-0.389128,0.0910215,1.48223,2.14792,4692.57
0.314569,0.0840648,0.484783,0.00884399,0.182852,0.305884,-0.822847,-0.398056,0.0760858,1.49659,2.13044,4688.4
0.314603,0.0858626,0.487683,0.00311002,0.167363,0.269956,-0.823014,-0.407045,0.0615862,1.46787,2.10996,4703.84
0.314607,0.0876955,0.490521,0.000393677,0.187691,0.290646,-0.823033,-0.41621,0.0473945,1.57442,2.11631,4677.44
0.314673,0.0894614,0.493253,0.00681763,0.18083,0.279749,-0.823366,-0.425039,0.0337349,1.56088,2.13778,4681.52
0.314683,0.0912332,0.495952,0.00103149,0.181426,0.276376,-0.823416,-0.433898,0.0202399,1.59202,2.11802,4675.22
0.314654,0.093057,0.498527,-0.00268832,0.169781,0.239668,-0.823272,-0.443017,0.00736713,1.5723,2.10174,4692.43
0.314561,0.0948488,0.501048,-0.00960999,0.183477,0.258234,-0.822803,-0.451976,-0.00524193,1.6547,2.09114,4668.05
0.314554,0.0966417,0.503488,-0.000714111,0.1836,0.249768,-0.822768,-0.460941,-0.0174376,1.66866,2.12287,4670.95
0.314478,0.0984044,0.505915,-0.00770874,0.180495,0.248541,-0.822391,-0.469754,-0.0295734,1.68363,2.09668,4664.23
0.314386,0.100165,0.508218,-0.00859486,0.16388,0.214383,-0.82193,-0.478556,-0.0410882,1.64949,2.08969,4680.79
0.31425,0.101991,0.5104,-0.0139282,0.187023,0.223505,-0.82125,-0.487688,-0.0520015,1.76359,2.0785,4664.14
0.314213,0.10376,0.512532,-0.00378723,0.181136,0.218256,-0.821065,-0.496533,-0.0626585,1.75289,2.11432,4663.98
0.314046,0.105534,0.514622,-0.0171204,0.181676,0.214001,-0.820229,-0.505404,-0.0731078,1.78244,2.06401,4660.67
0.313842,0.107267,0.516618,-0.0189764,0.161301,0.185835,-0.81921,-0.514067,-0.0830892,1.73471,2.05825,4673.49
0.313679,0.109007,0.51853,-0.0166382,0.17818,0.195807,-0.818397,-0.522767,-0.0926501,1.82961,2.07159,4657.89
0.313527,0.110757,0.520345,-0.0155609,0.179147,0.18587,-0.817637,-0.531515,-0.101726,1.84319,2.06989,4661.8
0.313339,0.112479,0.5221,-0.0192505,0.17633,0.179718,-0.816697,-0.540125,-0.110501,1.85643,2.05566,4659.89
0.313065,0.114183,0.52378,-0.025571,0.158641,0.156344,-0.815324,-0.548646,-0.118898,1.81981,2.02995,4669.96
0.312805,0.115866,0.525365,-0.0265839,0.172353,0.162366,-0.814026,-0.557061,-0.126826,1.90075,2.03182,4658.54
0.312583,0.117555,0.526875,-0.0227325,0.172997,0.154633,-0.812916,-0.565508,-0.134377,1.91502,2.04095,4661.08
0.312285,0.119238,0.528281,-0.0305267,0.172366,0.143933,-0.811425,-0.573925,-0.141405,1.93327,2.00836,4663.47
0.311993,0.1209,0.529622,-0.0299316,0.17013,0.137286,-0.809964,-0.582232,-0.148108,1.94815,2.01166,4662.86
0.311724,0.122565,0.530882,-0.0250022,0.155008,0.117321,-0.808621,-0.590557,-0.15441,1.91921,2.01969,4671.75
0.311429,0.124235,0.53207,-0.030191,0.171045,0.12168,-0.807147,-0.598909,-0.160351,2.00511,1.99997,4662.94
0.311027,0.125858,0.533203,-0.0411774,0.166117,0.116016,-0.805136,-0.60702,-0.166016,1.99919,1.96178,4664.56
0.310617,0.127436,0.53422,-0.0420197,0.161633,0.104169,-0.803084,-0.614913,-0.171102,2.00618,1.95875,4669.09
0.31031,0.129063,0.535159,-0.0285284,0.151423,0.0873524,-0.801552,-0.623046,-0.175794,1.99464,1.9953,4675.95
0.309961,0.130628,0.536,-0.0358246,0.160307,0.0861084,-0.799803,-0.630873,-0.179999,2.05099,1.96104,4672.17
0.309558,0.132198,0.536807,-0.0412415,0.160785,0.0826904,-0.797789,-0.638724,-0.184036,2.06712,1.94287,4672.26
0.309154,0.133745,0.537502,-0.0413239,0.158397,0.0711731,-0.795771,-0.646458,-0.187511,2.07658,1.93851,4677.76
0.308705,0.135293,0.538153,-0.0418562,0.144057,0.0606135,-0.793523,-0.654196,-0.190767,2.05096,1.92975,4681.08
0.308259,0.136817,0.538666,-0.0456543,0.156084,0.0524902,-0.791294,-0.661817,-0.19333,2.11637,1.91086,4683.83
0.307771,0.138364,0.539114,-0.0499573,0.158459,0.0459106,-0.788855,-0.669554,-0.195572,2.13547,1.89228,4685.8
0.307271,0.139942,0.539515,-0.0512421,0.161575,0.0410034,-0.786353,-0.677444,-0.197574,2.16373,1.88386,4687.07
0.306787,0.141413,0.539785,-0.0450273,0.136948,0.0251243,-0.783934,-0.684799,-0.198923,2.09863,1.89463,4695.92
0.306249,0.142905,0.540028,-0.0551117,0.152727,0.0249146,-0.781243,-0.692257,-0.20014,2.18383,1.85275,4693.16
0.305701,0.144408,0.540219,-0.0560486,0.153949,0.0195435,-0.778506,-0.699774,-0.201094,2.19571,1.84777,4696.31
0.305145,0.145877,0.540221,-0.0569794,0.150426,0.000183105,-0.775724,-0.707119,-0.201103,2.1967,1.83347,4708.49
0.30457,0.14736,0.54019,-0.0534779,0.137981,-0.0028853,-0.772852,-0.71453,-0.200948,2.17915,1.83824,4707.29
0.303954,0.14878,0.540073,-0.0630707,0.145503,-0.0119568,-0.769772,-0.721635,-0.200364,2.22564,1.79526,4713.29
0.303352,0.150271,0.539889,-0.061673,0.152596,-0.0188477,-0.766761,-0.729085,-0.199444,2.26101,1.79656,4717.01
0.302783,0.15173,0.539686,-0.0583221,0.149471,-0.0207825,-0.763913,-0.736384,-0.198429,2.26489,1.7989,4717.68
0.302128,0.153111,0.53935,-0.0609131,0.128533,-0.0312833,-0.760641,-0.743287,-0.196749,2.21503,1.77765,4724.94
0.301506,0.154502,0.538976,-0.063739,0.142386,-0.0382874,-0.757529,-0.75024,-0.194879,2.28687,1.76048,4729.2
0.300852,0.155895,0.538507,-0.0669098,0.142699,-0.0480469,-0.754262,-0.757208,-0.192533,2.29379,1.74136,4735.78
0.30019,0.157238,0.53792,-0.067865,0.137535,-0.0601013,-0.750948,-0.763923,-0.189599,2.2903,1.72896,4743.73
0.299526,0.158574,0.537334,-0.0679932,0.136794,-0.0599609,-0.747628,-0.770603,-0.186671,2.3084,1.72093,4743.1
0.298829,0.159945,0.536629,-0.064872,0.127661,-0.0656405,-0.744144,-0.777459,-0.183145,2.29498,1.71995,4748.61
0.298159,0.161203,0.535886,-0.0685669,0.128789,-0.0761108,-0.740796,-0.783748,-0.179429,2.31567,1.69505,4756.7
0.29746,0.162522,0.535045,-0.0715698,0.135037,-0.086145,-0.737301,-0.790341,-0.175223,2.34796,1.67638,4763.9
0.296732,0.1638,0.534135,-0.0746033,0.130901,-0.0931091,-0.733659,-0.796733,-0.170676,2.34451,1.6576,4769.15
0.295982,0.165089,0.533172,-0.0698325,0.11997,-0.0896329,-0.729908,-0.803177,-0.165862,2.32982,1.66525,4768.04
0.295288,0.166328,0.532173,-0.071048,0.126897,-0.102332,-0.726439,-0.809373,-0.160865,2.36773,1.64588,4779.77
0.294494,0.167565,0.531095,-0.0812317,0.126625,-0.110388,-0.722472,-0.815556,-0.155475,2.37514,1.60247,4785.71
0.293768,0.168789,0.529924,-0.0744202,0.125397,-0.119952,-0.718839,-0.821679,-0.149618,2.38284,1.61832,4793.83
0.292969,0.169992,0.528668,-0.0743991,0.111994,-0.116877,-0.714843,-0.827694,-0.143341,2.35743,1.60443,4793.19
0.292229,0.171203,0.527363,-0.0757599,0.124011,-0.133685,-0.711143,-0.833749,-0.136813,2.41034,1.58573,4808.47
0.29148,0.172352,0.526004,-0.0766693,0.117662,-0.139166,-0.7074,-0.839494,-0.130018,2.39529,1.57299,4812.66
0.290678,0.173465,0.524586,-0.0821136,0.11389,-0.145123,-0.70339,-0.845055,-0.122932,2.39788,1.54432,4819.27
0.28991,0.174664,0.523097,-0.0715443,0.111607,-0.138611,-0.699548,-0.85105,-0.115487,2.40893,1.57105,4817.77
0.289041,0.175772,0.521599,-0.088913,0.113455,-0.153467,-0.695206,-0.85659,-0.107993,2.4223,1.49534,4832.47
0.288203,0.176891,0.519996,-0.0858215,0.114592,-0.164105,-0.691016,-0.862185,-0.0999805,2.43428,1.50237,4841.24
0.287363,0.177978,0.518307,-0.0859894,0.111333,-0.172961,-0.686817,-0.867621,-0.0915352,2.43268,1.48697,4849.64
0.286538,0.179025,0.516593,-0.0768766,0.0974482,-0.159585,-0.682688,-0.872855,-0.0829637,2.40818,1.50663,4843.52
0.285664,0.180087,0.514813,-0.0894134,0.108804,-0.182281,-0.678322,-0.878168,-0.0740632,2.45329,1.4451,4865.45
0.284786,0.181167,0.512963,-0.0899017,0.110597,-0.189429,-0.673932,-0.883568,-0.0648138,2.46251,1.4386,4871.11
0.28392,0.182175,0.511089,-0.0887451,0.103185,-0.191888,-0.669599,-0.888607,-0.0554442,2.44829,1.43031,4876.19
0.283052,0.183228,0.509114,-0.0808161,0.0980419,-0.183827,-0.665258,-0.893872,-0.0455707,2.45051,1.44326,4875.41
0.28215,0.184218,0.507163,-0.0923035,0.10137,-0.19975,-0.660751,-0.898822,-0.0358173,2.46724,1.38741,4892.27
0.281272,0.185179,0.505104,-0.089978,0.0984238,-0.210938,-0.656358,-0.903628,-0.0255176,2.46291,1.38783,4902.3
0.280334,0.186164,0.503005,-0.0960083,0.100893,-0.214868,-0.65167,-0.908554,-0.015026,2.48129,1.35468,4908.33
0.279491,0.187148,0.50087,-0.0863464,0.10074,-0.218604,-0.647454,-0.913473,-0.00435203,2.48777,1.37563,4915.61
